,,,,,,,,,,,,,,,,,Code,Stock,Sector,Open,Last,Prv Close,Chg,High,Low,Y-High,Y-Low,Vol,DY*,B%,Vol MA (20),RSI (14),"MACD (26, 12)",EPS*,P/E,Status
5191,TAMBUN,120,0.81,0.805,0.81,-0.005,0.81,0.805,0.94,0.71,985,8.57%,13,47950,30%,-0.001,11.27,7.14,Active,,,,,,,,,,,,,,,,,
2429,TANCO,120,0.91,0.915,0.91,+0.005,0.92,0.905,2.17,0.69,463973,,97,57797560,61%,0.013,0.27,469.44,Active,,,,,,,,,,,,,,,,,
2429CD,TANCO-CD,320,0.075,0.075,0.095,-0.02,0.075,0.075,0.11,0.07,1,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
5149,TAS,164,0.615,0.62,0.62,-,0.62,0.595,0.69,0.495,602,3.23%,17,285195,70%,0.019,9.83,6.35,Active,,,,,,,,,,,,,,,,,
5140,TASCO,164,0.525,0.525,0.525,-,0.525,0.52,0.765,0.455,342,2.38%,64,190760,58%,,3.27,14.18,Active,,,,,,,,,,,,,,,,,
0211,TASHIN,402,0.235,0.235,0.21,+0.025,0.235,0.235,0.325,0.195,1,,100,52770,33%,0.003,-0.31,,Active,,,,,,,,,,,,,,,,,
7097,TAWIN,102,0.02,0.02,0.02,-,0.02,0.02,0.04,0.01,10,,100,1890335,67%,,-2.58,,Active,,,,,,,,,,,,,,,,,
4405,TCHONG,101,0.64,0.665,0.64,+0.025,0.67,0.64,0.97,0.28,13984,1.50%,57,3183085,46%,-0.004,-32.86,,Active,,,,,,,,,,,,,,,,,
0221,TCS,403,0.12,0.125,0.125,-,0.125,0.12,0.165,0.1,530,,100,214510,50%,,0.28,55.31,Active,,,,,,,,,,,,,,,,,
0221WB,TCS-WB,403,,,0.025,,-,-,0.055,0.02,0,,-,327135,33%,-0.001,,,Active,,,,,,,,,,,,,,,,,
0132,TDEX,405,,,0.04,,-,-,0.065,0.035,0,,-,146760,40%,,-0.4,,Active,,,,,,,,,,,,,,,,,
2054,TDM,125,0.185,0.185,0.185,-,0.19,0.185,0.26,0.16,3081,1.35%,37,989915,50%,,0.65,91.83,Active,,,,,,,,,,,,,,,,,
7439,TECGUAN,101,2,2.05,1.95,+0.100,2.05,2,2.23,1.5,30,,67,6820,30%,-0.006,52.85,3.88,Active,,,,,,,,,,,,,,,,,
8966,TECHBASE,101,0.1,0.105,0.1,+0.005,0.105,0.1,0.145,0.085,491,,-,565415,25%,-0.002,2.29,3.75,Active,,,,,,,,,,,,,,,,,
8966LA,TECHBASE-LA,501,,,0.035,,-,-,0.04,0.02,0,,-,396450,60%,,,,Active,,,,,,,,,,,,,,,,,
8966WB,TECHBASE-WB,101,0.005,0.005,0.005,-,0.005,0.005,0.025,0.005,1247,,-,160550,40%,,,,Active,,,,,,,,,,,,,,,,,
5289,TECHBND,102,0.31,0.305,0.31,-0.005,0.31,0.305,0.41,0.265,2023,3.28%,11,548065,63%,0.002,2.29,14.58,Active,,,,,,,,,,,,,,,,,
2739,TECHNAX,161,0.05,0.05,0.05,-,0.05,0.045,0.105,0.045,3110,,43,748850,50%,-0.002,12.37,0.05,Active,,,,,,,,,,,,,,,,,
0343,TECHSTORE,405,0.31,0.31,0.305,+0.005,0.32,0.305,0.335,0.16,71962,,56,6659635,74%,0.008,1.7,24.46,Active,,,,,,,,,,,,,,,,,
7200,TEKSENG,101,0.225,0.225,0.225,-,0.225,0.225,0.29,0.22,25,2.22%,-,90900,50%,-0.001,2.34,8.34,Active,,,,,,,,,,,,,,,,,
0230,TELADAN,120,0.885,0.88,0.885,-0.005,0.885,0.85,1.05,0.845,373,0.57%,1,169255,48%,-0.007,3.53,26.21,Active,,,,,,,,,,,,,,,,,
0230WA,TELADAN-WA,120,,,0.38,,-,-,0.5,0.37,0,,-,136850,45%,-0.001,,,Active,,,,,,,,,,,,,,,,,
5347,TENAGA,165,13.22,13.34,13.22,+0.120,13.34,13.22,15.04,12.66,23705,3.82%,41,3761630,56%,-0.01,81,16.44,Active,,,,,,,,,,,,,,,,,
53473A,TENAGA-C3A,365,,,0.035,,-,-,0.16,0.035,0,,-,145570,40%,-0.007,,,Active,,,,,,,,,,,,,,,,,
53473B,TENAGA-C3B,365,,,0.04,,-,-,0.21,0.04,0,,-,888190,25%,-0.007,,,Active,,,,,,,,,,,,,,,,,
53473C,TENAGA-C3C,365,,,0.03,,-,-,0.145,0.02,0,,-,94240,23%,-0.019,,,Active,,,,,,,,,,,,,,,,,
53473D,TENAGA-C3D,365,,,0.055,,-,-,0.145,0.05,0,,-,972625,43%,-0.014,,,Active,,,,,,,,,,,,,,,,,
53473E,TENAGA-C3E,365,0.005,0.005,0.005,-,0.005,0.005,0.095,0.005,1,,-,421295,29%,-0.004,,,Active,,,,,,,,,,,,,,,,,
53473F,TENAGA-C3F,365,,,0.025,,-,-,0.065,0.02,0,,-,624675,37%,-0.006,,,Active,,,,,,,,,,,,,,,,,
53473G,TENAGA-C3G,365,0.025,0.025,0.025,-,0.025,0.025,0.085,0.025,1850,,-,1024845,33%,-0.003,,,Active,,,,,,,,,,,,,,,,,
53473H,TENAGA-C3H,365,,,0.05,,-,-,0.09,0.05,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
53473I,TENAGA-C3I,365,0.045,0.045,0.045,-,0.045,0.045,0.1,0.04,2000,,100,383805,40%,-0.007,,,Active,,,,,,,,,,,,,,,,,
53473J,TENAGA-C3J,365,0.05,0.05,0.05,-,0.05,0.05,0.095,0.05,2870,,21,412505,40%,-0.004,,,Active,,,,,,,,,,,,,,,,,
53473K,TENAGA-C3K,365,0.065,0.065,0.065,-,0.065,0.065,0.09,0.06,8000,,75,735705,40%,-0.002,,,Active,,,,,,,,,,,,,,,,,
054646,TENCENT-C46,358,,,0.195,,-,-,0.29,0.125,0,,-,121755,49%,0.01,,,Active,,,,,,,,,,,,,,,,,
054647,TENCENT-C47,358,0.165,0.175,0.15,+0.025,0.175,0.165,0.27,0.13,68000,,53,-,0%,,,,Active,,,,,,,,,,,,,,,,,
054648,TENCENT-C48,358,,,0.15,,-,-,0.16,0.15,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
05461G,TENCENT-H1G,358,,,0.045,,-,-,0.125,0.03,0,,-,-,37%,,,,Active,,,,,,,,,,,,,,,,,
7252,TEOSENG,101,1.07,1.06,1.07,-0.01,1.08,1.05,2.58,0.825,7095,10.85%,39,1030610,52%,0.017,30.97,3.47,Active,,,,,,,,,,,,,,,,,
7252CE,TEOSENG-CE,301,,,0.03,,-,-,0.11,0.025,0,,-,494080,50%,,,,Active,,,,,,,,,,,,,,,,,
7252CF,TEOSENG-CF,301,,,0.075,,-,-,0.1,0.075,0,,-,-,50%,,,,Active,,,,,,,,,,,,,,,,,
0569C7,TESLA-C7,358,,,0.145,,-,-,0.15,0.085,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
8702,TEXCHEM,102,0.755,0.755,0.755,-,0.755,0.755,0.89,0.67,212,,-,84465,42%,0.003,5.75,17.98,Active,,,,,,,,,,,,,,,,,
0089,TEXCYCL,402,1.01,1.01,1.02,-0.01,1.01,1.01,1.22,0.805,403,,25,50075,40%,-0.005,5.35,19.05,Active,,,,,,,,,,,,,,,,,
0145,TFP,405,0.02,0.025,0.025,-,0.025,0.02,0.045,0.015,502,,-,3776435,25%,,-0.48,,Active,,,,,,,,,,,,,,,,,
9369,TGL,101,,,1.06,,-,-,1.31,0.9,0,4.72%,-,18890,60%,0.006,12.98,8.22,Active,,,,,,,,,,,,,,,,,
7034,TGUAN,102,1.15,1.14,1.15,-0.01,1.15,1.14,1.64,0.97,376,2.19%,73,499860,40%,-0.002,17.67,6.47,Active,,,,,,,,,,,,,,,,,
9075,THETA,105,0.695,0.715,0.7,+0.015,0.72,0.69,1.64,0.65,6879,,73,788255,23%,-0.025,-15.1,,Active,,,,,,,,,,,,,,,,,
0375,THMY,405,0.805,0.805,0.805,-,0.82,0.8,0.94,0.735,14720,,45,-,0%,,,,Active,,,,,,,,,,,,,,,,,
5112,THPLANT,125,0.535,0.535,0.535,-,0.54,0.535,0.79,0.485,1082,5.61%,-,475750,57%,0.001,6.47,4.86,Active,,,,,,,,,,,,,,,,,
7889,THRIVEN,120,,,0.075,,-,-,0.16,0.07,0,,-,66505,50%,,-4.65,,Active,,,,,,,,,,,,,,,,,
7374,TIENWAH,102,,,0.815,,-,-,0.87,0.735,0,6.87%,-,11715,44%,-0.001,9.81,6.7,Active,,,,,,,,,,,,,,,,,
5031,TIMECOM,163,4.87,4.87,4.87,-,4.9,4.87,5.36,4.51,2954,11.66%,58,2179640,49%,-0.023,20.71,23.36,Active,,,,,,,,,,,,,,,,,
5031C6,TIMECOM-C6,363,,,0.04,,-,-,0.135,0.04,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
5031C7,TIMECOM-C7,363,,,0.065,,-,-,0.15,0.06,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
7854,TIMWELL,102,,,0.32,,-,-,0.535,0.245,0,,-,11070,39%,-0.011,-0.43,,Active,,,,,,,,,,,,,,,,,
5239,TITIJYA,120,0.24,0.24,0.24,-,0.24,0.24,0.27,0.205,30,,-,264040,63%,0.006,1.2,20.1,Active,,,,,,,,,,,,,,,,,
5297,TJSETIA,103,,,0.19,,-,-,0.3,0.175,0,1.58%,-,89160,53%,-0.004,1.25,15.18,Active,,,,,,,,,,,,,,,,,
4863,TM,163,7.25,7.26,7.22,+0.040,7.35,7.25,7.73,6.19,32740,4.27%,65,3665145,54%,0.043,52.56,13.67,Active,,,,,,,,,,,,,,,,,
48631U,TM-C1U,363,0.15,0.15,0.14,+0.010,0.15,0.15,0.19,0.11,1000,,50,67520,60%,0.001,,,Active,,,,,,,,,,,,,,,,,
48631V,TM-C1V,363,,,0.055,,-,-,0.075,0.055,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
48631W,TM-C1W,363,,,0.07,,-,-,0.095,0.03,0,,-,272515,62%,0.003,,,Active,,,,,,,,,,,,,,,,,
48631X,TM-C1X,363,,,0.06,,-,-,0.085,0.06,0,,-,814055,22%,,,,Active,,,,,,,,,,,,,,,,,
48631Y,TM-C1Y,363,0.11,0.115,0.105,+0.010,0.12,0.11,0.135,0.075,7436,,45,325035,52%,0.004,,,Active,,,,,,,,,,,,,,,,,
48631Z,TM-C1Z,363,0.125,0.135,0.125,+0.010,0.135,0.125,0.135,0.105,100,,70,-,60%,,,,Active,,,,,,,,,,,,,,,,,
48632A,TM-C2A,363,0.135,0.135,0.14,-0.005,0.135,0.135,0.14,0.12,2000,,100,-,0%,,,,Active,,,,,,,,,,,,,,,,,
48632B,TM-C2B,363,,,0.075,,-,-,0.075,0.06,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
48632C,TM-C2C,363,0.075,0.075,0.07,+0.005,0.075,0.075,0.08,0.04,20,,50,-,0%,,,,Active,,,,,,,,,,,,,,,,,
48632D,TM-C2D,363,0.11,0.11,0.105,+0.005,0.11,0.11,0.11,0.105,60,,50,-,0%,,,,Active,,,,,,,,,,,,,,,,,
0101,TMCLIFE,162,0.44,0.425,0.44,-0.015,0.44,0.425,0.54,0.365,2338,0.45%,48,121380,50%,0.005,0.21,205.3,Active,,,,,,,,,,,,,,,,,
5330,TMK,102,1.34,1.36,1.31,+0.050,1.38,1.32,2.03,0.995,13532,4.04%,32,779670,42%,0.004,50,12.18,Active,,,,,,,,,,,,,,,,,
5330CA,TMK-CA,302,,,0.035,,-,-,0.095,0.035,0,,-,192235,37%,,,,Active,,,,,,,,,,,,,,,,,
5330CB,TMK-CB,302,,,0.125,,-,-,0.165,0.045,0,,-,221100,51%,0.007,,,Active,,,,,,,,,,,,,,,,,
5330CC,TMK-CC,302,0.115,0.12,0.115,+0.005,0.125,0.115,0.175,0.08,900,,56,149230,30%,0.001,,,Active,,,,,,,,,,,,,,,,,
8397,TNLOGIS,164,0.81,0.805,0.84,-0.035,0.825,0.79,0.895,0.61,1922,2.29%,6,113305,50%,0.005,7.88,10.01,Active,,,,,,,,,,,,,,,,,
7230,TOMEI,101,1.8,1.78,1.8,-0.02,1.8,1.76,2.13,1.42,2920,,34,587995,23%,-0.013,42.93,4,Active,,,,,,,,,,,,,,,,,
7285,TOMYPAK,102,0.275,0.285,0.275,+0.010,0.3,0.275,0.36,0.255,37100,,86,515725,50%,-0.001,-4.47,,Active,,,,,,,,,,,,,,,,,
5010,TONGHER,102,,,1.33,,-,-,1.84,1.32,0,5.64%,-,6330,24%,-0.036,1.15,26.9,Active,,,,,,,,,,,,,,,,,
7113,TOPGLOV,162,0.625,0.62,0.62,-,0.63,0.615,1.44,0.57,140519,0.77%,53,34252615,26%,-0.001,1.36,39.84,Active,,,,,,,,,,,,,,,,,
71134U,TOPGLOV-C4U,362,,,0.005,,-,-,0.08,0.005,0,,-,56225,43%,-0.007,,,Active,,,,,,,,,,,,,,,,,
71135B,TOPGLOV-C5B,362,,,0.005,,-,-,0.075,0.005,0,,-,-,11%,,,,Active,,,,,,,,,,,,,,,,,
71135C,TOPGLOV-C5C,362,,,0.005,,-,-,0.1,0.005,0,,-,232285,40%,-0.009,,,Active,,,,,,,,,,,,,,,,,
71135F,TOPGLOV-C5F,362,,,0.005,,-,-,0.07,0.005,0,,-,2675740,20%,-0.004,,,Active,,,,,,,,,,,,,,,,,
71135G,TOPGLOV-C5G,362,,,0.04,,-,-,0.07,0.04,0,,-,-,42%,,,,Active,,,,,,,,,,,,,,,,,
71135H,TOPGLOV-C5H,362,0.055,0.055,0.055,-,0.055,0.055,0.09,0.055,2000,,50,576110,47%,,,,Active,,,,,,,,,,,,,,,,,
71135I,TOPGLOV-C5I,362,0.045,0.045,0.045,-,0.045,0.045,0.15,0.045,100,,90,-,0%,,,,Active,,,,,,,,,,,,,,,,,
71135J,TOPGLOV-C5J,362,0.05,0.05,0.05,-,0.05,0.05,0.095,0.045,1000,,-,266545,26%,,,,Active,,,,,,,,,,,,,,,,,
71135K,TOPGLOV-C5K,362,0.065,0.07,0.065,+0.005,0.07,0.065,0.115,0.045,17173,,48,960075,31%,-0.001,,,Active,,,,,,,,,,,,,,,,,
71135L,TOPGLOV-C5L,362,,,0.05,,-,-,0.075,0.05,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
7113WA,TOPGLOV-WA,162,0.155,0.16,0.155,+0.005,0.16,0.155,0.405,0.145,2062,,67,1343295,43%,-0.001,,,Active,,,,,,,,,,,,,,,,,
0302,TOPMIX,402,0.455,0.475,0.455,+0.020,0.48,0.455,0.52,0.33,1021,1.58%,85,185905,50%,,2.94,16.18,Active,,,,,,,,,,,,,,,,,
0332,TOPVISN,462,0.205,0.2,0.2,-,0.205,0.2,0.4,0.2,983,5.00%,16,117615,25%,-0.002,0.28,60.16,Active,,,,,,,,,,,,,,,,,
7173,TOYOVEN,102,0.285,0.285,0.285,-,0.285,0.28,0.63,0.255,278,5.26%,60,189015,33%,-0.009,0.77,51.96,Active,,,,,,,,,,,,,,,,,
7176,TPC,101,,,0.305,,-,-,0.4,0.27,0,6.56%,-,25740,46%,-0.003,5.93,5.14,Active,,,,,,,,,,,,,,,,,
03061,TPTEC,702,,,0.31,,-,-,0.31,0.13,0,,-,-,100%,,,,Active,,,,,,,,,,,,,,,,,
5054,TRC,103,,,0.36,,-,-,0.4,0.25,0,,-,287600,50%,0.003,2.69,13.41,Active,,,,,,,,,,,,,,,,,
0199,TRIMODE,464,0.2,0.2,0.205,-0.005,0.205,0.2,0.34,0.165,361,1.75%,-,1284470,51%,0.006,0.99,20.26,Active,,,,,,,,,,,,,,,,,
0118,TRIVE,161,0.015,0.015,0.02,-0.005,0.015,0.015,0.045,0.005,650,,-,1613390,57%,,-0.4,,Active,,,,,,,,,,,,,,,,,
0118WD,TRIVE-WD,161,0.01,0.005,0.01,-0.005,0.01,0.005,0.015,0.005,256,,1,208220,60%,,,,Active,,,,,,,,,,,,,,,,,
5401,TROP,120,1.17,1.18,1.17,+0.010,1.18,1.13,1.31,1.04,3829,,34,349965,40%,-0.013,-8.56,,Active,,,,,,,,,,,,,,,,,
0297,TSA,402,0.73,0.73,0.74,-0.01,0.74,0.72,0.86,0.655,214,8.22%,24,25545,46%,0.004,6,12.21,Active,,,,,,,,,,,,,,,,,
9059,TSH,125,1.35,1.34,1.34,-,1.36,1.34,1.39,1,14214,1.87%,25,3138340,70%,0.044,10.19,11.3,Active,,,,,,,,,,,,,,,,,
905915,TSH-C15,325,0.145,0.15,0.15,-,0.15,0.145,0.18,0.065,1001,,-,810975,65%,0.018,,,Active,,,,,,,,,,,,,,,,,
905916,TSH-C16,325,,,0.105,,-,-,0.105,0.065,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
905917,TSH-C17,325,,,0.15,,-,-,0.16,0.085,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
905918,TSH-C18,325,,,0.12,,-,-,0.13,0.1,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
03062,TSIC,702,,,0.1,,-,-,0.11,0.1,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
5042,TSRCAP,103,,,0.245,,-,-,0.305,0.2,0,,-,43225,29%,-0.006,1.7,14.5,Active,,,,,,,,,,,,,,,,,
0272,TTVHB,405,0.305,0.32,0.305,+0.015,0.325,0.305,0.85,0.3,33950,,59,3692010,30%,-0.021,0.8,40.35,Active,,,,,,,,,,,,,,,,,
5230,TUNEPRO,110,0.335,0.34,0.335,+0.005,0.34,0.335,0.36,0.25,793,,87,184775,44%,-0.001,0.08,93.48,Active,,,,,,,,,,,,,,,,,
5167,TURBO,102,0.435,0.44,0.405,+0.035,0.44,0.435,0.615,0.4,25,,100,16115,48%,-0.029,0.81,54,Active,,,,,,,,,,,,,,,,,
4359,TURIYA,105,,,0.26,,-,-,0.35,0.21,0,,-,51760,50%,-0.002,1.44,18.04,Active,,,,,,,,,,,,,,,,,
7079,TWL,120,0.025,0.03,0.025,+0.005,0.03,0.025,0.03,0.015,400221,,86,31671285,100%,,0.57,5.52,Active,,,,,,,,,,,,,,,,,
7079LA,TWL-LA,520,,,0.015,,-,-,0.02,0.01,0,,-,813120,100%,,,,Active,,,,,,,,,,,,,,,,,
7079WE,TWL-WE,120,0.005,0.005,0.005,-,0.005,0.005,0.01,0.005,875,,100,635745,100%,,,,Active,,,,,,,,,,,,,,,,,
5111,TWRREIT,150,0.3,0.3,0.305,-0.005,0.3,0.3,0.32,0.26,589,4.07%,8,55755,63%,0.004,1.47,20.44,Active,,,,,,,,,,,,,,,,,
7145,TXCD,103,0.1,0.095,0.095,-,0.1,0.09,0.135,0.07,2053,,44,637520,50%,,2,4.74,"Active, Alert",,,,,,,,,,,,,,,,,
7145PA,TXCD-PA,103,0.02,0.015,0.025,-0.01,0.025,0.015,0.035,0.005,2672,,100,46845,47%,0.001,,,"Active, Alert",,,,,,,,,,,,,,,,,
7100,UCHITEC,102,3.03,3.03,3.05,-0.02,3.05,3.03,3.99,2.68,1716,9.74%,38,610960,56%,-0.046,24.69,12.39,Active,,,,,,,,,,,,,,,,,
0005,UCREST,405,0.08,0.08,0.08,-,0.08,0.075,0.12,0.065,4479,,49,4312235,43%,,0.69,11.52,Active,,,,,,,,,,,,,,,,,
5148,UEMS,120,0.615,0.605,0.61,-0.005,0.62,0.605,1.19,0.595,108089,2.05%,50,8665175,10%,-0.031,2.06,29.85,Active,,,,,,,,,,,,,,,,,
51481Q,UEMS-C1Q,320,,,0.02,,-,-,0.085,0.02,0,,-,337680,24%,,,,Active,,,,,,,,,,,,,,,,,
51481R,UEMS-C1R,320,,,0.065,,-,-,0.09,0.065,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
51481S,UEMS-C1S,320,,,0.01,,-,-,0.08,0.01,0,,-,827750,27%,,,,Active,,,,,,,,,,,,,,,,,
51481T,UEMS-C1T,320,0.025,0.025,0.025,-,0.025,0.025,0.12,0.02,300,,100,406675,10%,-0.013,,,Active,,,,,,,,,,,,,,,,,
51481U,UEMS-C1U,320,,,0.015,,-,-,0.075,0.015,0,,-,282000,24%,,,,Active,,,,,,,,,,,,,,,,,
51481V,UEMS-C1V,320,,,0.025,,-,-,0.11,0.02,0,,-,277720,8%,-0.013,,,Active,,,,,,,,,,,,,,,,,
51481W,UEMS-C1W,320,,,0.06,,-,-,0.065,0.06,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
51481X,UEMS-C1X,320,,,0.01,,-,-,0.065,0.005,0,,-,-,27%,,,,Active,,,,,,,,,,,,,,,,,
51481Y,UEMS-C1Y,320,0.025,0.025,0.025,-,0.025,0.025,0.085,0.025,1000,,-,-,100%,,,,Active,,,,,,,,,,,,,,,,,
51481Z,UEMS-C1Z,320,,,0.025,,-,-,0.08,0.025,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
7133,ULICORP,102,1.55,1.55,1.53,+0.020,1.57,1.53,1.84,1.34,2428,5.16%,44,242105,25%,-0.026,16.06,9.65,Active,,,,,,,,,,,,,,,,,
0256,UMC,162,0.41,0.4,0.41,-0.01,0.41,0.395,0.675,0.325,418,,26,490085,41%,-0.002,2.18,18.1,Active,,,,,,,,,,,,,,,,,
2593,UMCCA,125,5.92,5.92,5.92,-,5.92,5.92,6.03,4.9,19,3.04%,-,17705,66%,0.096,46.22,13,Active,,,,,,,,,,,,,,,,,
7137,UMS,102,,,1.82,,-,-,2.29,1.82,0,12.91%,-,4825,43%,-0.035,19.21,9.45,Active,,,,,,,,,,,,,,,,,
5340,UMSINT,102,4.86,4.76,4.86,-0.1,4.86,4.75,5.8,4.41,2981,,7,237550,56%,0.06,,,Active,,,,,,,,,,,,,,,,,
7227,UMSNGB,102,0.93,0.94,0.94,-,0.94,0.93,1.03,0.85,55,3.19%,64,12100,38%,,6.57,14.52,Active,,,,,,,,,,,,,,,,,
7091,UNIMECH,102,1.39,1.43,1.38,+0.050,1.43,1.39,1.54,1.29,40,3.29%,100,16525,29%,-0.004,15.89,7.92,Active,,,,,,,,,,,,,,,,,
0257,UNIQUE,102,0.46,0.465,0.455,+0.010,0.465,0.455,0.515,0.31,789,4.52%,49,2124120,47%,0.003,2.59,17.99,Active,,,,,,,,,,,,,,,,,
0257WA,UNIQUE-WA,102,0.2,0.205,0.2,+0.005,0.205,0.2,0.24,0.13,1076,,2,1095940,47%,0.003,,,Active,,,,,,,,,,,,,,,,,
5005,UNISEM,105,3.35,3.61,3.41,+0.200,3.62,3.35,3.67,1.81,25684,2.22%,61,1215940,47%,0.077,3.76,95.98,Active,,,,,,,,,,,,,,,,,
500542,UNISEM-C42,305,0.09,0.11,0.095,+0.015,0.11,0.09,0.12,0.025,4528,,68,-,61%,,,,Active,,,,,,,,,,,,,,,,,
500544,UNISEM-C44,305,0.4,0.465,0.415,+0.050,0.465,0.4,0.46,0.125,5405,,71,133655,45%,0.055,,,Active,,,,,,,,,,,,,,,,,
500545,UNISEM-C45,305,,,0.155,,-,-,0.155,0.055,0,,-,92000,77%,0.019,,,Active,,,,,,,,,,,,,,,,,
500546,UNISEM-C46,305,,,0.385,,-,-,0.475,0.125,0,,-,51850,64%,0.054,,,Active,,,,,,,,,,,,,,,,,
500547,UNISEM-C47,305,0.39,0.39,0.33,+0.060,0.39,0.39,0.41,0.145,1000,,-,-,66%,,,,Active,,,,,,,,,,,,,,,,,
500548,UNISEM-C48,305,0.34,0.34,0.27,+0.070,0.34,0.34,0.365,0.14,100,,-,-,64%,,,,Active,,,,,,,,,,,,,,,,,
500549,UNISEM-C49,305,0.105,0.11,0.1,+0.010,0.11,0.105,0.13,0.06,50,,60,-,50%,,,,Active,,,,,,,,,,,,,,,,,
500550,UNISEM-C50,305,0.155,0.19,0.165,+0.025,0.19,0.155,0.195,0.14,8450,,41,-,0%,,,,Active,,,,,,,,,,,,,,,,,
500551,UNISEM-C51,305,0.065,0.065,0.06,+0.005,0.065,0.065,0.07,0.055,20,,50,-,0%,,,,Active,,,,,,,,,,,,,,,,,
500552,UNISEM-C52,305,0.14,0.155,0.14,+0.015,0.155,0.14,0.155,0.125,3800,,57,-,0%,,,,Active,,,,,,,,,,,,,,,,,
500553,UNISEM-C53,305,0.11,0.12,0.105,+0.015,0.12,0.11,0.11,0.095,230,,52,-,0%,,,,Active,,,,,,,,,,,,,,,,,
0247,UNITRAD,402,0.255,0.25,0.24,+0.010,0.255,0.25,0.275,0.16,107,,93,225580,50%,-0.003,-0.9,,Active,,,,,,,,,,,,,,,,,
03017,UNIWALL,703,,,0.49,,-,-,,,0,,-,116250,15%,-0.094,,,Active,,,,,,,,,,,,,,,,,
5200,UOADEV,120,1.85,1.86,1.85,+0.010,1.86,1.85,1.9,1.65,739,5.38%,77,315795,50%,0.009,11.27,16.76,Active,,,,,,,,,,,,,,,,,
5110,UOAREIT,150,0.845,0.845,0.845,-,0.85,0.845,1.01,0.795,2684,7.27%,69,161875,50%,0.002,5.25,16.09,Active,,,,,,,,,,,,,,,,,
7757,UPA,101,,,0.685,,-,-,0.795,0.655,0,,-,308220,60%,,0.75,98.88,Active,,,,,,,,,,,,,,,,,
03043,UTAMA,702,,,0.27,,-,-,,,0,,-,-,0%,,,,Active,,,,,,,,,,,,,,,,,
2089,UTDPLT,125,25.58,25.38,25.58,-0.2,25.78,25.36,33.48,20.2,2670,6.50%,34,592780,77%,0.59,133.8,56.72,Active,,,,,,,,,,,,,,,,,
0310,UUE,403,0.56,0.545,0.555,-0.01,0.56,0.535,0.93,0.475,10978,,33,1611775,14%,-0.075,4.5,21.65,Active,,,,,,,,,,,,,,,,,
0310WA,UUE-WA,403,0.175,0.17,0.175,-0.005,0.175,0.165,0.24,0.17,14728,,14,-,0%,,,,Active,,,,,,,,,,,,,,,,,
5292,UWC,105,4.1,4.11,4.1,+0.010,4.16,4.06,4.4,1.47,9381,,51,3249590,60%,0.099,3.68,114.24,Active,,,,,,,,,,,,,,,,,
529211,UWC-C11,305,0.205,0.205,0.205,-,0.205,0.205,0.28,0.005,200,,100,291615,43%,0.014,,,Active,,,,,,,,,,,,,,,,,
529212,UWC-C12,305,0.285,0.285,0.28,+0.005,0.285,0.285,0.33,0.04,1,,100,156285,60%,0.019,,,Active,,,,,,,,,,,,,,,,,
529213,UWC-C13,305,0.705,0.71,0.71,-,0.725,0.7,0.81,0.105,2490,,56,154010,46%,0.031,,,Active,,,,,,,,,,,,,,,,,
529214,UWC-C14,305,,,0.72,,-,-,0.8,0.185,0,,-,65955,68%,0.12,,,Active,,,,,,,,,,,,,,,,,
529215,UWC-C15,305,,,0.21,,-,-,0.23,0.075,0,,-,386375,71%,0.051,,,Active,,,,,,,,,,,,,,,,,
529216,UWC-C16,305,0.14,0.14,0.145,-0.005,0.145,0.14,0.17,0.08,240,,17,1178610,41%,0.015,,,Active,,,,,,,,,,,,,,,,,
529217,UWC-C17,305,,,0.21,,-,-,0.25,0.185,0,,-,-,43%,,,,Active,,,,,,,,,,,,,,,,,
529218,UWC-C18,305,0.105,0.105,0.105,-,0.105,0.105,0.13,0.095,30,,100,-,43%,,,,Active,,,,,,,,,,,,,,,,,
529219,UWC-C19,305,0.21,0.21,0.21,-,0.215,0.21,0.24,0.185,7828,,65,-,46%,,,,Active,,,,,,,,,,,,,,,,,
529220,UWC-C20,305,0.125,0.125,0.125,-,0.125,0.125,0.14,0.11,12500,,52,-,0%,,,,Active,,,,,,,,,,,,,,,,,
529221,UWC-C21,305,0.115,0.115,0.12,-0.005,0.115,0.115,0.135,0.105,5000,,60,-,0%,,,,Active,,,,,,,,,,,,,,,,,
529222,UWC-C22,305,0.13,0.13,0.13,-,0.13,0.13,0.13,0.125,60,,33,-,0%,,,,Active,,,,,,,,,,,,,,,,,
