"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status","Mode"
="0652G6","HSI-CWG6","358","","","1.300","","-","-","1.060","0.650","0","","-","255870","56%","0.021","","","Active","Real Time"
="0652G7","HSI-CWG7","358","","","0.015","","-","-","0.110","0.015","0","","-","-","0%","","","","Active","Real Time"
="0652G8","HSI-CWG8","358","0.165","0.195","0.150","+0.045","0.195","0.165","0.290","0.110","272","","99","160420","53%","","","","Active","Real Time"
="0652G9","HSI-CWG9","358","0.035","0.045","0.035","+0.010","0.045","0.035","0.135","0.030","1110","","100","135210","43%","-0.009","","","Active","Real Time"
="0652GC","HSI-CWGC","358","0.605","0.610","0.590","+0.020","0.610","0.605","0.660","0.235","180","","44","45700","74%","0.054","","","Active","Real Time"
="0652GJ","HSI-CWGJ","358","0.490","0.490","0.480","+0.010","0.490","0.490","0.540","0.240","300","","100","32135","58%","0.043","","","Active","Real Time"
="0652GQ","HSI-CWGQ","358","1.500","1.600","1.450","+0.150","1.600","1.500","1.820","0.785","200","","100","80550","65%","0.158","","","Active","Real Time"
="0652GR","HSI-CWGR","358","0.660","0.775","0.640","+0.135","0.790","0.660","1.050","0.325","420","","36","739860","59%","0.069","","","Active","Real Time"
="0652GX","HSI-CWGX","358","","","0.005","","-","-","0.275","0.005","0","","-","37477605","13%","-0.027","","","Active","Real Time"
="0652GY","HSI-CWGY","358","","","0.030","","-","-","0.365","0.030","0","","-","5977015","34%","-0.037","","","Active","Real Time"
="0652GZ","HSI-CWGZ","358","0.220","0.320","0.255","+0.065","0.350","0.210","0.665","0.230","20082","","69","17197510","49%","-0.013","","","Active","Real Time"
="0652H1","HSI-PWH1","358","","","0.050","","-","-","0.220","0.050","0","","-","-","8%","","","","Active","Real Time"
="0652H2","HSI-PWH2","358","","","0.005","","-","-","0.430","0.060","0","","-","27514660","25%","-0.043","","","Active","Real Time"
="0652H3","HSI-PWH3","358","","","0.065","","-","-","0.100","0.065","0","","-","-","0%","","","","Active","Real Time"
="0652H4","HSI-PWH4","358","","","0.005","","-","-","0.810","0.005","0","","-","44184900","17%","-0.071","","","Active","Real Time"
="0652H5","HSI-PWH5","358","","","0.005","","-","-","0.235","0.005","0","","-","247350","17%","","","","Active","Real Time"
="0652H6","HSI-PWH6","358","","","0.010","","-","-","0.195","0.010","0","","-","145320","7%","-0.053","","","Active","Real Time"
="0652H7","HSI-PWH7","358","","","0.010","","-","-","0.100","0.010","0","","-","70300","6%","","","","Active","Real Time"
="0652H8","HSI-PWH8","358","","","0.040","","-","-","0.080","0.025","0","","-","-","0%","","","","Active","Real Time"
="0652H9","HSI-PWH9","358","0.040","0.030","0.030","-","0.040","0.030","0.160","0.025","1817","","32","-","30%","","","","Active","Real Time"
="0652HD","HSI-PWHD","358","","","0.005","","-","-","0.135","0.005","0","","-","97500","18%","-0.017","","","Active","Real Time"
="0652HK","HSI-PWHK","358","","","0.010","","-","-","0.125","0.010","0","","-","74145","17%","-0.032","","","Active","Real Time"
="0652HQ","HSI-PWHQ","358","","","0.015","","-","-","0.035","0.010","0","","-","-","0%","","","","Active","Real Time"
="0652HR","HSI-PWHR","358","","","0.010","","-","-","0.010","0.010","0","","-","-","0%","","","","Active","Real Time"
="0652HW","HSI-PWHW","358","","","0.045","","-","-","0.205","0.040","0","","-","-","24%","","","","Active","Real Time"
="0652HX","HSI-PWHX","358","","","0.020","","-","-","0.475","0.020","0","","-","144160","24%","-0.036","","","Active","Real Time"
="0652HY","HSI-PWHY","358","","","0.015","","-","-","0.140","0.010","0","","-","101450","20%","-0.016","","","Active","Real Time"
="0652HZ","HSI-PWHZ","358","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0652I1","HSI-CWI1","358","","","0.560","","-","-","0.560","0.505","0","","-","-","0%","","","","Active","Real Time"
="0652I2","HSI-CWI2","358","0.200","0.235","0.205","+0.030","0.240","0.195","0.385","0.170","413390","","25","53256295","52%","","","","Active","Real Time"
="0652I3","HSI-CWI3","358","0.140","0.170","0.150","+0.020","0.170","0.140","0.240","0.130","1642696","","30","23954310","47%","","","","Active","Real Time"
="0652I4","HSI-CWI4","358","","","1.110","","-","-","1.110","0.750","0","","-","-","0%","","","","Active","Real Time"
="0652I5","HSI-CWI5","358","0.405","0.480","0.450","+0.030","0.480","0.405","0.600","0.330","700","","46","-","0%","","","","Active","Real Time"
="0652I6","HSI-CWI6","358","","","0.180","","-","-","0.235","0.130","0","","-","-","0%","","","","Active","Real Time"
="0652I7","HSI-CWI7","358","","","0.220","","-","-","0.220","0.135","0","","-","-","0%","","","","Active","Real Time"
="0652I8","HSI-CWI8","358","","","0.365","","-","-","0.430","0.260","0","","-","-","0%","","","","Active","Real Time"
="0652I9","HSI-CWI9","358","0.160","0.170","0.140","+0.030","0.170","0.160","0.230","0.125","200","","100","-","0%","","","","Active","Real Time"
="0652IA","HSI-CWIA","358","0.500","0.565","0.480","+0.085","0.570","0.450","0.755","0.305","8495","","82","2563590","59%","0.041","","","Active","Real Time"
="0652IB","HSI-CWIB","358","0.295","0.295","0.305","-0.010","0.295","0.295","0.360","0.135","100","","100","44080","58%","0.043","","","Active","Real Time"
="0652IC","HSI-CWIC","358","0.020","0.030","0.020","+0.010","0.030","0.020","0.295","0.020","8080","","3","31666960","28%","-0.029","","","Active","Real Time"
="0652ID","HSI-CWID","358","","","0.015","","-","-","0.175","0.015","0","","-","-","0%","","","","Active","Real Time"
="0652IE","HSI-CWIE","358","","","1.650","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0652IF","HSI-CWIF","358","","","0.260","","-","-","0.460","0.225","0","","-","532990","46%","-0.022","","","Active","Real Time"
="0652IG","HSI-CWIG","358","","","0.810","","-","-","0.510","0.505","0","","-","-","0%","","","","Active","Real Time"
="0652IH","HSI-CWIH","358","","","1.370","","-","-","1.080","0.850","0","","-","-","0%","","","","Active","Real Time"
="0652II","HSI-CWII","358","0.270","0.270","0.255","+0.015","0.270","0.270","0.305","0.115","60","","100","89920","62%","0.027","","","Active","Real Time"
="0652IJ","HSI-CWIJ","358","","","0.765","","-","-","0.825","0.625","0","","-","-","0%","","","","Active","Real Time"
="0652IK","HSI-CWIK","358","","","0.320","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0652IL","HSI-CWIL","358","","","0.215","","-","-","0.370","0.180","0","","-","9917410","47%","-0.018","","","Active","Real Time"
="0652IM","HSI-CWIM","358","0.085","0.095","0.085","+0.010","0.105","0.075","0.205","0.085","1077083","","34","52444290","41%","-0.013","","","Active","Real Time"
="0652IN","HSI-CWIN","358","0.170","0.200","0.175","+0.025","0.210","0.170","0.365","0.170","21312","","71","-","29%","","","","Active","Real Time"
="0652IO","HSI-CWIO","358","0.395","0.460","0.395","+0.065","0.465","0.365","0.630","0.330","169008","","57","3699670","53%","0.006","","","Active","Real Time"
="0652IP","HSI-CWIP","358","0.450","0.465","0.435","+0.030","0.465","0.450","0.625","0.370","1300","","100","198300","47%","0.017","","","Active","Real Time"
="0652IQ","HSI-CWIQ","358","0.710","0.810","0.730","+0.080","0.830","0.710","1.000","0.565","42778","","36","1974600","58%","0.061","","","Active","Real Time"
="0652IR","HSI-CWIR","358","0.350","0.350","0.320","+0.030","0.350","0.350","0.390","0.200","150","","100","75800","60%","0.038","","","Active","Real Time"
="0652IS","HSI-CWIS","358","0.205","0.215","0.190","+0.025","0.220","0.205","0.295","0.170","1540","","58","5167170","50%","","","","Active","Real Time"
="0652IT","HSI-CWIT","358","0.405","0.455","0.400","+0.055","0.455","0.405","0.560","0.330","2600","","98","409290","47%","0.036","","","Active","Real Time"
="0652IU","HSI-CWIU","358","","","0.735","","-","-","0.840","0.590","0","","-","-","0%","","","","Active","Real Time"
="0652IV","HSI-CWIV","358","","","0.100","","-","-","0.175","0.095","0","","-","-","36%","","","","Active","Real Time"
="0652IW","HSI-CWIW","358","","","0.045","","-","-","0.085","0.040","0","","-","-","0%","","","","Active","Real Time"
="0652IX","HSI-CWIX","358","","","1.140","","-","-","1.220","0.965","0","","-","-","0%","","","","Active","Real Time"
="0652IY","HSI-CWIY","358","0.250","0.250","0.220","+0.030","0.250","0.250","0.285","0.140","30","","-","-","0%","","","","Active","Real Time"
="0652IZ","HSI-CWIZ","358","0.245","0.260","0.245","+0.015","0.260","0.245","0.285","0.150","1120","","78","154560","57%","","","","Active","Real Time"
="0652J1","HSI-PWJ1","358","","","0.090","","-","-","0.175","0.070","0","","-","-","0%","","","","Active","Real Time"
="0652J2","HSI-PWJ2","358","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0652J3","HSI-PWJ3","358","","","0.150","","-","-","0.150","0.120","0","","-","-","0%","","","","Active","Real Time"
="0652J4","HSI-PWJ4","358","0.075","0.065","0.085","-0.020","0.075","0.065","0.275","0.060","22","","41","-","18%","","","","Active","Real Time"
="0652J5","HSI-PWJ5","358","","","0.110","","-","-","0.120","0.110","0","","-","-","0%","","","","Active","Real Time"
="0652J6","HSI-PWJ6","358","","","0.010","","-","-","0.025","0.010","0","","-","-","0%","","","","Active","Real Time"
="0652J7","HSI-PWJ7","358","","","0.055","","-","-","0.155","0.050","0","","-","-","0%","","","","Active","Real Time"
="0652J8","HSI-PWJ8","358","0.200","0.165","0.200","-0.035","0.200","0.160","0.270","0.150","1625291","","18","-","0%","","","","Active","Real Time"
="0652J9","HSI-PWJ9","358","","","0.070","","-","-","0.130","0.070","0","","-","-","0%","","","","Active","Real Time"
="0652JA","HSI-PWJA","358","0.005","0.005","0.020","-0.015","0.005","0.005","0.400","0.015","660","","-","29755430","23%","-0.077","","","Active","Real Time"
="0652JB","HSI-PWJB","358","0.130","0.065","0.145","-0.080","0.135","0.065","0.910","0.110","37857","","44","842500","20%","-0.126","","","Active","Real Time"
="0652JC","HSI-PWJC","358","0.520","0.430","0.520","-0.090","0.530","0.415","1.040","0.375","7000","","40","-","28%","","","","Active","Real Time"
="0652JD","HSI-PWJD","358","","","0.005","","-","-","0.050","0.020","0","","-","-","0%","","","","Active","Real Time"
="0652JE","HSI-PWJE","358","","","0.060","","-","-","0.140","0.060","0","","-","-","0%","","","","Active","Real Time"
="0652JF","HSI-PWJF","358","","","0.005","","-","-","0.320","0.010","0","","-","14762465","22%","-0.034","","","Active","Real Time"
="0652JG","HSI-PWJG","358","0.050","0.050","0.050","-","0.050","0.050","0.180","0.030","100","","100","299490","41%","","","","Active","Real Time"
="0652JH","HSI-PWJH","358","0.035","0.035","0.040","-0.005","0.035","0.035","0.325","0.035","142","","100","8240525","27%","-0.048","","","Active","Real Time"
="0652JI","HSI-PWJI","358","","","0.185","","-","-","0.185","0.185","0","","-","-","0%","","","","Active","Real Time"
="0652JJ","HSI-PWJJ","358","","","0.010","","-","-","0.040","0.010","0","","-","-","0%","","","","Active","Real Time"
="0652JK","HSI-PWJK","358","","","0.015","","-","-","0.200","0.015","0","","-","100940","19%","-0.038","","","Active","Real Time"
="0652JL","HSI-PWJL","358","","","0.040","","-","-","0.315","0.040","0","","-","508835","19%","-0.052","","","Active","Real Time"
="0652JM","HSI-PWJM","358","0.080","0.065","0.085","-0.020","0.085","0.060","0.675","0.065","1410494","","17","10063000","17%","-0.078","","","Active","Real Time"
="0652JN","HSI-PWJN","358","0.105","0.090","0.110","-0.020","0.105","0.090","0.460","0.090","19899","","13","643635","20%","-0.062","","","Active","Real Time"
="0652JO","HSI-PWJO","358","0.270","0.235","0.270","-0.035","0.285","0.230","0.825","0.220","57637","","52","9644015","20%","-0.098","","","Active","Real Time"
="0652JP","HSI-PWJP","358","","","0.045","","-","-","0.115","0.030","0","","-","-","36%","","","","Active","Real Time"
="0652JQ","HSI-PWJQ","358","","","0.020","","-","-","0.050","0.015","0","","-","-","0%","","","","Active","Real Time"
="0652JR","HSI-PWJR","358","","","0.035","","-","-","0.110","0.035","0","","-","-","0%","","","","Active","Real Time"
="0652JS","HSI-PWJS","358","0.035","0.030","0.035","-0.005","0.035","0.030","0.205","0.030","14700","","35","22398945","13%","","","","Active","Real Time"
="0652JT","HSI-PWJT","358","0.125","0.125","0.130","-0.005","0.125","0.125","0.285","0.130","35","","100","-","0%","","","","Active","Real Time"
="0652JU","HSI-PWJU","358","0.355","0.320","0.345","-0.025","0.355","0.320","0.635","0.280","3750","","37","-","16%","","","","Active","Real Time"
="0652JV","HSI-PWJV","358","","","0.655","","-","-","0.990","0.585","0","","-","-","0%","","","","Active","Real Time"
="0652JW","HSI-PWJW","358","","","0.080","","-","-","0.185","0.055","0","","-","36315","37%","-0.023","","","Active","Real Time"
="0652JX","HSI-PWJX","358","0.100","0.095","0.100","-0.005","0.100","0.095","0.160","0.075","150","","33","-","0%","","","","Active","Real Time"
="0652JY","HSI-PWJY","358","0.310","0.280","0.310","-0.030","0.310","0.280","0.725","0.250","8708","","99","-","0%","","","","Active","Real Time"
="0652JZ","HSI-PWJZ","358","0.105","0.090","0.110","-0.020","0.115","0.090","0.380","0.085","61290","","8","37194830","18%","","","","Active","Real Time"
="0652KA","HSI-CWKA","358","0.070","0.070","0.065","+0.005","0.070","0.070","0.080","0.065","250","","100","-","0%","","","","Active","Real Time"
="0652KB","HSI-CWKB","358","0.110","0.125","0.105","+0.020","0.125","0.110","0.190","0.105","2460","","100","-","0%","","","","Active","Real Time"
="0652KC","HSI-CWKC","358","0.185","0.205","0.195","+0.010","0.210","0.175","0.275","0.160","1012131","","40","-","0%","","","","Active","Real Time"
="0652KD","HSI-CWKD","358","","","0.330","","-","-","0.380","0.330","0","","-","-","0%","","","","Active","Real Time"
="0652KE","HSI-CWKE","358","0.485","0.525","0.505","+0.020","0.525","0.485","0.605","0.400","500","","54","-","0%","","","","Active","Real Time"
="0652KF","HSI-CWKF","358","0.230","0.245","0.225","+0.020","0.245","0.225","0.270","0.140","209","","52","-","0%","","","","Active","Real Time"
="0652KG","HSI-CWKG","358","0.980","0.980","0.880","+0.100","0.980","0.980","1.100","0.880","55","","100","-","0%","","","","Active","Real Time"
="0652KH","HSI-CWKH","358","","","0.650","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0652KI","HSI-CWKI","358","","","0.520","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0652KJ","HSI-CWKJ","358","","","0.420","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0652KK","HSI-CWKK","358","0.255","0.290","0.260","+0.030","0.290","0.255","0.360","0.260","8646","","50","-","0%","","","","Active","Real Time"
="0652KL","HSI-CWKL","358","0.200","0.220","0.235","-0.015","0.220","0.200","0.275","0.200","8828","","76","-","0%","","","","Active","Real Time"
="0652KM","HSI-CWKM","358","","","0.240","","-","-","0.290","0.235","0","","-","-","0%","","","","Active","Real Time"
="0652KN","HSI-CWKN","358","0.390","0.450","0.410","+0.040","0.450","0.390","0.555","0.395","437","","52","-","0%","","","","Active","Real Time"
="0652KO","HSI-CWKO","358","0.715","0.735","0.665","+0.070","0.735","0.715","0.870","0.655","20","","50","-","0%","","","","Active","Real Time"
="0652KP","HSI-CWKP","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0652KQ","HSI-CWKQ","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0652KR","HSI-CWKR","358","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0652LA","HSI-PWLA","358","0.095","0.095","0.095","-","0.095","0.080","0.200","0.080","1619","","14","-","0%","","","","Active","Real Time"
="0652LB","HSI-PWLB","358","0.205","0.180","0.210","-0.030","0.210","0.180","0.390","0.165","472584","","21","-","0%","","","","Active","Real Time"
="0652LC","HSI-PWLC","358","0.430","0.380","0.425","-0.045","0.430","0.380","0.680","0.350","138633","","27","-","26%","","","","Active","Real Time"
