Code,Stock,Sector,Open,Last,Prv Close,Chg,High,Low,Y-High,Y-Low,Vol,DY*,B%,Vol MA (20),RSI (14),"MACD (26, 12)",EPS*,P/E,Status,
5121,HEKTAR,HEKTAR,0.45,0.45,0.45,-,0.45,0.445,0.575,0.415,29302,7.00%,80,1072040,33%,-0.001,3.6,12.97,Active,
,HEKTAR,HEKTAR,,,,,,,,,,,,,,,,,,
5220,GLOTEC,GLOTEC,0.515,0.52,0.515,+0.005,0.52,0.515,0.545,0.42,505,1.35%,-,59745,50%,,3.51,16.05,Active,
,GLOTEC,GLOTEC,,,,,,,,,,,,,,,,,,
7028,ZECON,ZECON,0.5,0.495,0.5,-0.005,0.5,0.495,0.535,0.42,1710,,100,67560,50%,0.007,37.83,2.61,Active,
,ZECON,ZECON,,,,,,,,,,,,,,,,,,
7722,ASIABRN,ASIABRN,,,0.485,,-,-,0.58,0.42,0,4.12%,-,22395,50%,-0.006,1.29,37.66,Active,
,ASIABRN,ASIABRN,,,,,,,,,,,,,,,,,,
9326,LBALUM,LBALUM,0.48,0.48,0.48,-,0.485,0.48,0.55,0.42,5624,5.21%,18,376410,63%,,8.35,3.52,Active,
,LBALUM,LBALUM,,,,,,,,,,,,,,,,,,
30501,SUNMOW-PA,SUNMOW-PA,,,0.425,,-,-,0.5,0.425,0,,-,-,0%,,,,Active,
,SUNMOW-PA,SUNMOW-PA,,,,,,,,,,,,,,,,,,
3662,MFLOUR,MFLOUR,0.58,0.57,0.58,-0.01,0.585,0.57,0.78,0.425,15021,5.26%,52,1419255,61%,-0.001,4.74,9.15,Active,
,MFLOUR,MFLOUR,,,,,,,,,,,,,,,,,,
5317,CPETECH,CPETECH,0.73,0.74,0.725,+0.015,0.75,0.725,1.09,0.425,29177,1.35%,55,1045530,47%,-0.029,3.5,21.16,Active,
,CPETECH,CPETECH,,,,,,,,,,,,,,,,,,
7239,SCNWOLF,SCNWOLF,0.52,0.48,0.525,-0.045,0.52,0.48,0.555,0.425,70,,-,26335,55%,-0.001,-5.47,,Active,
,SCNWOLF,SCNWOLF,,,,,,,,,,,,,,,,,,
0743C3,CATL-C3,CATL-C3,0.45,0.45,0.43,+0.020,0.45,0.45,0.43,0.43,50,,-,-,0%,,,,Active,
,CATL-C3,CATL-C3,,,,,,,,,,,,,,,,,,
5056,ENGTEX,ENGTEX,0.6,0.59,0.6,-0.01,0.6,0.585,0.675,0.43,1784,0.85%,24,715915,65%,0.018,1.38,44.26,Active,
,ENGTEX,ENGTEX,,,,,,,,,,,,,,,,,,
7174,CAB,CAB,0.74,0.76,0.74,+0.020,0.76,0.735,0.75,0.435,26083,1.32%,82,1493155,65%,0.018,10.76,5.72,Active,
,CAB,CAB,,,,,,,,,,,,,,,,,,
56,NCT,NCT,0.505,0.5,0.5,-,0.505,0.495,0.53,0.44,1816,,14,1216845,52%,0.004,2.34,26.77,Active,
,NCT,NCT,,,,,,,,,,,,,,,,,,
3012,BABA,BABA,,,0.44,,-,-,0.44,0.44,0,,-,-,97%,,,,Active,
,BABA,BABA,,,,,,,,,,,,,,,,,,
5318,DXN,DXN,0.5,0.5,0.495,+0.005,0.5,0.495,0.615,0.445,19111,7.40%,61,4368895,25%,-0.004,6.62,7.41,Active,
,DXN,DXN,,,,,,,,,,,,,,,,,,
5332,REACHTEN,REACHTEN,0.5,0.505,0.505,-,0.505,0.49,0.605,0.445,6236,,35,693210,55%,-0.004,8.82,7.16,Active,
,REACHTEN,REACHTEN,,,,,,,,,,,,,,,,,,
9016,EKSONS,EKSONS,0.485,0.485,0.47,+0.015,0.485,0.485,0.645,0.445,632,5.15%,100,20510,43%,-0.003,-9.52,,Active,
,EKSONS,EKSONS,,,,,,,,,,,,,,,,,,
53,OSKVI,OSKVI,0.62,0.64,0.6,+0.040,0.665,0.62,0.67,0.45,588,,68,22820,61%,0.009,11.97,5.38,Active,
,OSKVI,OSKVI,,,,,,,,,,,,,,,,,,
0743C2,CATL-C2,CATL-C2,,,0.45,,-,-,0.45,0.45,0,,-,-,0%,,,,Active,
,CATL-C2,CATL-C2,,,,,,,,,,,,,,,,,,
5163,SEB,SEB,0.56,0.56,0.57,-0.01,0.56,0.56,0.75,0.45,120,,100,6090,72%,0.006,1.38,40.76,Active,
,SEB,SEB,,,,,,,,,,,,,,,,,,
32,REDTONE,REDTONE,0.53,0.53,0.52,+0.010,0.535,0.525,1.04,0.455,9312,3.77%,51,775625,63%,-0.005,3.41,15.63,Active,
,REDTONE,REDTONE,,,,,,,,,,,,,,,,,,
157,FOCUSP,FOCUSP,0.535,0.535,0.53,+0.005,0.54,0.53,0.86,0.455,1332,6.54%,29,386200,35%,-0.034,7.18,9.93,Active,
,FOCUSP,FOCUSP,,,,,,,,,,,,,,,,,,
299,AGX,AGX,0.47,0.47,0.47,-,0.475,0.47,0.635,0.455,157,1.91%,100,178865,35%,-0.005,2.94,16.15,Active,
,AGX,AGX,,,,,,,,,,,,,,,,,,
5140,TASCO,TASCO,0.48,0.49,0.48,+0.010,0.495,0.48,0.81,0.455,720,2.55%,88,115950,56%,,3.27,13.24,Active,
,TASCO,TASCO,,,,,,,,,,,,,,,,,,
7106,SUPERMX,SUPERMX,0.465,0.46,0.465,-0.005,0.465,0.46,1.35,0.455,57909,,54,4191840,31%,-0.019,-5.2,,Active,
,SUPERMX,SUPERMX,,,,,,,,,,,,,,,,,,
83,NOTION,NOTION,0.595,0.6,0.595,+0.005,0.615,0.585,1.46,0.46,87861,3.33%,50,5729535,67%,-0.008,8.66,7,Active,
,NOTION,NOTION,,,,,,,,,,,,,,,,,,
232,VOLCANO,VOLCANO,,,0.475,,-,-,0.84,0.46,0,,-,79155,40%,-0.017,0.74,63.77,Active,
,VOLCANO,VOLCANO,,,,,,,,,,,,,,,,,,
222,OPTIMAX,OPTIMAX,0.62,0.625,0.62,+0.005,0.63,0.62,0.705,0.46,10924,2.08%,38,730970,73%,0.02,2.4,23.67,Active,
,OPTIMAX,OPTIMAX,,,,,,,,,,,,,,,,,,
340,NORTHERN,NORTHERN,0.715,0.73,0.72,+0.010,0.73,0.715,0.955,0.46,11807,,64,1138575,41%,0.001,2.88,25.32,Active,
,NORTHERN,NORTHERN,,,,,,,,,,,,,,,,,,
5035,KNUSFOR,KNUSFOR,,,0.46,,-,-,0.79,0.46,0,,-,54495,43%,-0.026,10.56,4.36,Active,
,KNUSFOR,KNUSFOR,,,,,,,,,,,,,,,,,,
5313,RADIUM,RADIUM,0.485,0.485,0.49,-0.005,0.485,0.485,0.495,0.46,6252,2.06%,-,176960,40%,,0.41,93.24,Active,
,RADIUM,RADIUM,,,,,,,,,,,,,,,,,,
7249,SKYGATE,SKYGATE,0.77,0.77,0.765,+0.005,0.77,0.765,1.06,0.46,1576,,85,163720,69%,0.016,1.84,54.74,Active,
,SKYGATE,SKYGATE,,,,,,,,,,,,,,,,,,
307,KENERGY,KENERGY,0.66,0.665,0.655,+0.010,0.67,0.655,0.965,0.465,14555,1.88%,57,405900,71%,-0.015,0.06,19.03,Active,
,KENERGY,KENERGY,,,,,,,,,,,,,,,,,,
2224,SDRED,SDRED,0.54,0.555,0.55,+0.005,0.555,0.53,0.68,0.465,287,5.41%,69,18500,56%,0.002,5.2,10.68,Active,
,SDRED,SDRED,,,,,,,,,,,,,,,,,,
7140,OKA,OKA,0.485,0.49,0.475,+0.015,0.49,0.48,0.695,0.465,6475,5.10%,69,163560,33%,-0.005,4.07,12.03,Active,
,OKA,OKA,,,,,,,,,,,,,,,,,,
7595,MGB,MGB,0.47,0.48,0.465,+0.015,0.48,0.47,0.835,0.465,999,3.40%,22,349610,42%,-0.009,10.16,4.6,Active,
,MGB,MGB,,,,,,,,,,,,,,,,,,
8079,LEESK,LEESK,0.47,0.465,0.475,-0.01,0.47,0.46,0.58,0.465,1730,5.05%,8,77435,21%,-0.006,3.76,12.39,Active,
,LEESK,LEESK,,,,,,,,,,,,,,,,,,
5107,IQGROUP,IQGROUP,0.5,0.53,0.5,+0.030,0.53,0.5,0.8,0.47,871,,98,18550,30%,-0.007,0.56,95.21,Active,
,IQGROUP,IQGROUP,,,,,,,,,,,,,,,,,,
310,UUE,UUE,0.81,0.81,0.81,-,0.82,0.805,0.93,0.475,5295,,29,1196675,43%,-0.002,4.5,21.45,Active,
,UUE,UUE,,,,,,,,,,,,,,,,,,
0652G3,HSI-CWG3,HSI-CWG3,,,0.59,,-,-,0.71,0.475,0,,-,-,0%,,,,Active,
,HSI-CWG3,HSI-CWG3,,,,,,,,,,,,,,,,,,
0652KN,HSI-CWKN,HSI-CWKN,0.48,0.475,0.485,-0.01,0.48,0.475,0.555,0.475,141,,99,-,0%,,,,Active,
,HSI-CWKN,HSI-CWKN,,,,,,,,,,,,,,,,,,
65652,SP500-C52,SP500-C52,,,1.45,,-,-,1.45,0.475,0,,-,12410,70%,0.122,,,"Suspended, Forbid",
,SP500-C52,SP500-C52,,,,,,,,,,,,,,,,,,
3040,JISHAN,JISHAN,,,0.69,,-,-,0.69,0.48,0,,-,64150,67%,0.049,,,Active,
,JISHAN,JISHAN,,,,,,,,,,,,,,,,,,
1996,KRETAM,KRETAM,0.675,0.67,0.67,-,0.675,0.67,0.705,0.48,50,1.49%,-,114620,42%,-0.005,7.59,8.92,Active,
,KRETAM,KRETAM,,,,,,,,,,,,,,,,,,
7163,PJBUMI,PJBUMI,1.98,2.11,1.98,+0.130,2.12,1.98,2.05,0.48,9815,,57,732890,96%,0.121,-3.06,,Active,
,PJBUMI,PJBUMI,,,,,,,,,,,,,,,,,,
5112,THPLANT,THPLANT,0.53,0.53,0.52,+0.010,0.53,0.52,0.79,0.485,3339,5.66%,29,401530,28%,-0.002,6.47,4.81,Active,
,THPLANT,THPLANT,,,,,,,,,,,,,,,,,,
7005,BIG,BIG,0.55,0.54,0.545,-0.005,0.555,0.535,0.7,0.485,2277,,53,139960,68%,-0.001,7.31,7.39,Active,
,BIG,BIG,,,,,,,,,,,,,,,,,,
5160,HOMERIZ,HOMERIZ,0.49,0.48,0.5,-0.02,0.49,0.48,0.63,0.49,384,3.54%,13,52915,33%,-0.007,7.37,6.51,Active,
,HOMERIZ,HOMERIZ,,,,,,,,,,,,,,,,,,
5208,EITA,EITA,0.5,0.51,0.5,+0.010,0.51,0.5,0.745,0.49,2462,4.41%,40,148965,39%,-0.014,3.26,47.73,Active,
,EITA,EITA,,,,,,,,,,,,,,,,,,
5299,IGBCR,IGBCR,0.595,0.605,0.595,+0.010,0.605,0.595,0.62,0.49,2396,5.98%,49,109485,50%,,2.63,23.29,Active,
,IGBCR,IGBCR,,,,,,,,,,,,,,,,,,
7162,ASTINO,ASTINO,0.52,0.52,0.515,+0.005,0.52,0.52,0.64,0.49,702,,25,40410,55%,-0.005,7.62,6.91,Active,
,ASTINO,ASTINO,,,,,,,,,,,,,,,,,,
7211,TAFI,TAFI,0.535,0.535,0.535,-,0.535,0.535,0.6,0.49,100,,-,67335,58%,-0.001,4.39,12.18,Active,
,TAFI,TAFI,,,,,,,,,,,,,,,,,,
104,GENETEC,GENETEC,0.56,0.565,0.565,-,0.57,0.555,1.63,0.495,67591,,67,19823215,46%,-0.044,-4.3,,Active,
,GENETEC,GENETEC,,,,,,,,,,,,,,,,,,
106,REXIT,REXIT,0.525,0.535,0.52,+0.015,0.535,0.525,0.895,0.495,1660,9.35%,94,59250,73%,-0.008,7.63,7.67,Active,
,REXIT,REXIT,,,,,,,,,,,,,,,,,,
5149,TAS,TAS,0.52,0.525,0.515,+0.010,0.525,0.52,0.745,0.495,710,3.81%,26,78350,32%,-0.009,9.83,5.37,Active,
,TAS,TAS,,,,,,,,,,,,,,,,,,
7121,XL,XL,0.585,0.59,0.585,+0.005,0.59,0.58,0.78,0.495,94670,,98,5253975,43%,0.001,2.61,26.16,Active,
,XL,XL,,,,,,,,,,,,,,,,,,
7498,RALCO,RALCO,0.865,0.85,0.91,-0.06,0.9,0.84,1.18,0.495,929,,38,212535,17%,0.008,-5.01,,Active,
,RALCO,RALCO,,,,,,,,,,,,,,,,,,
185,HSSEB,HSSEB,0.64,0.625,0.64,-0.015,0.64,0.62,1.19,0.5,6019,,43,2076030,44%,-0.007,4.96,12.72,Active,
,HSSEB,HSSEB,,,,,,,,,,,,,,,,,,
3032,ASTRA,ASTRA,,,0.5,,-,-,0.5,0.5,0,,-,-,0%,,,,Active,
,ASTRA,ASTRA,,,,,,,,,,,,,,,,,,
5275,MYNEWS,MYNEWS,0.62,0.62,0.62,-,0.635,0.61,0.71,0.5,3791,0.81%,48,596750,64%,0.015,1.25,53.41,Active,
,MYNEWS,MYNEWS,,,,,,,,,,,,,,,,,,
7004WA,MCEHLDG-WA,MCEHLDG-WA,0.91,0.94,0.895,+0.045,0.94,0.9,0.975,0.5,1842,,73,113255,72%,0.049,,,Active,
,MCEHLDG-WA,MCEHLDG-WA,,,,,,,,,,,,,,,,,,
7232,RESINTC,RESINTC,0.535,0.54,0.55,-0.01,0.54,0.53,0.75,0.5,302,,50,102710,50%,-0.002,5.81,8.33,Active,
,RESINTC,RESINTC,,,,,,,,,,,,,,,,,,
7579,AWC,AWC,0.58,0.6,0.58,+0.020,0.605,0.58,1.14,0.5,29505,2.08%,65,476895,65%,-0.003,7.6,8.24,Active,
,AWC,AWC,,,,,,,,,,,,,,,,,,
7617,MAGNA,MAGNA,0.685,0.685,0.65,+0.035,0.7,0.66,0.73,0.5,1457,,17,28040,59%,0.009,5.27,14.8,Active,
,MAGNA,MAGNA,,,,,,,,,,,,,,,,,,
8613,ENRA,ENRA,,,0.63,,-,-,0.66,0.5,0,,-,9835,47%,-0.006,-27.19,,Active,
,ENRA,ENRA,,,,,,,,,,,,,,,,,,
8664PC,SPSETIA-PC,SPSETIA-PC,,,0.505,,-,-,0.705,0.5,0,,-,8010,24%,-0.013,,,Active,
,SPSETIA-PC,SPSETIA-PC,,,,,,,,,,,,,,,,,,
0652IG,HSI-CWIG,HSI-CWIG,,,0.81,,-,-,0.51,0.505,0,,-,-,0%,,,,Active,
,HSI-CWIG,HSI-CWIG,,,,,,,,,,,,,,,,,,
0652I1,HSI-CWI1,HSI-CWI1,,,0.56,,-,-,0.56,0.505,0,,-,-,0%,,,,Active,
,HSI-CWI1,HSI-CWI1,,,,,,,,,,,,,,,,,,
8419PA,PANSAR-PA,PANSAR-PA,,,0.55,,-,-,0.62,0.505,0,,-,17865,50%,-0.013,,,Active,
,PANSAR-PA,PANSAR-PA,,,,,,,,,,,,,,,,,,
8524,TALIWRK,TALIWRK,0.51,0.515,0.505,+0.010,0.515,0.505,0.805,0.505,8838,8.74%,51,675625,28%,-0.013,3.63,10.12,Active,
,TALIWRK,TALIWRK,,,,,,,,,,,,,,,,,,
98,AUMAS,AUMAS,0.68,0.72,0.685,+0.035,0.72,0.68,0.995,0.51,70587,,63,5187095,84%,0.031,2.49,40.33,Active,
,AUMAS,AUMAS,,,,,,,,,,,,,,,,,,
5703,MUHIBAH,MUHIBAH,0.545,0.545,0.545,-,0.555,0.545,0.965,0.51,7778,5.50%,39,815435,50%,-0.008,10.04,2.93,Active,
,MUHIBAH,MUHIBAH,,,,,,,,,,,,,,,,,,
6904,SUBUR,SUBUR,,,0.63,,-,-,0.84,0.51,0,,-,19840,60%,,1.7,48.32,Active,
,SUBUR,SUBUR,,,,,,,,,,,,,,,,,,
9628,LEBTECH,LEBTECH,,,0.805,,-,-,0.825,0.51,0,,-,20285,56%,0.026,0.02,4577.89,Active,
,LEBTECH,LEBTECH,,,,,,,,,,,,,,,,,,
7247,SCGM,SCGM,0.55,0.55,0.545,+0.005,0.55,0.55,0.71,0.515,4,,-,69400,44%,-0.002,-1.59,,Active,
,SCGM,SCGM,,,,,,,,,,,,,,,,,,
8419,PANSAR,PANSAR,0.525,0.525,0.525,-,0.525,0.525,0.63,0.515,134,0.76%,-,67985,41%,-0.005,5.17,10.38,Active,
,PANSAR,PANSAR,,,,,,,,,,,,,,,,,,
7765,RAPID,RAPID,0.65,0.655,0.65,+0.005,0.66,0.645,1.13,0.515,1534,,55,393530,35%,-0.004,26.95,2.42,Active,
,RAPID,RAPID,,,,,,,,,,,,,,,,,,
8591,CRESBLD,CRESBLD,0.53,0.525,0.53,-0.005,0.53,0.525,0.715,0.515,456,,92,38085,50%,-0.005,3.5,20.94,Active,
,CRESBLD,CRESBLD,,,,,,,,,,,,,,,,,,
0215WA,SLVEST-WA,SLVEST-WA,1.67,1.65,1.68,-0.03,1.68,1.65,1.69,0.52,170,,18,317145,76%,0.073,,,Active,
,SLVEST-WA,SLVEST-WA,,,,,,,,,,,,,,,,,,
5797,CHOOBEE,CHOOBEE,0.55,0.54,0.55,-0.01,0.555,0.54,0.85,0.52,2154,0.93%,8,43485,32%,-0.003,-13.13,,Active,
,CHOOBEE,CHOOBEE,,,,,,,,,,,,,,,,,,
7025,WOODLAN,WOODLAN,,,0.59,,-,-,0.73,0.52,0,,-,12030,47%,-0.009,4.42,13.33,Active,
,WOODLAN,WOODLAN,,,,,,,,,,,,,,,,,,
6963,VS,VS,0.55,0.595,0.55,+0.045,0.595,0.545,1.2,0.52,1088453,3.70%,63,36444985,22%,-0.055,6.41,9.93,Active,
,VS,VS,,,,,,,,,,,,,,,,,,
7210,FM,FM,0.56,0.56,0.565,-0.005,0.56,0.56,0.635,0.525,1352,8.04%,1,76605,44%,0.003,5.57,8.9,Active,
,FM,FM,,,,,,,,,,,,,,,,,,
0225WA,SCGBHD-WA,SCGBHD-WA,1.81,1.79,1.81,-0.02,1.84,1.79,1.87,0.53,1546,,18,721445,67%,0.079,,,Active,
,SCGBHD-WA,SCGBHD-WA,,,,,,,,,,,,,,,,,,
0652LF,HSI-PWLF,HSI-PWLF,0.585,0.57,0.58,-0.01,0.585,0.57,0.7,0.53,200,,50,-,0%,,,,Active,
,HSI-PWLF,HSI-PWLF,,,,,,,,,,,,,,,,,,
5257,CARIMIN,CARIMIN,0.56,0.58,0.57,+0.010,0.58,0.56,0.885,0.53,651,3.45%,4,50515,54%,-0.006,0.72,81.81,Active,
,CARIMIN,CARIMIN,,,,,,,,,,,,,,,,,,
6874,KUB,KUB,0.705,0.7,0.705,-0.005,0.71,0.7,0.83,0.535,2110,5.71%,38,538570,30%,0.006,9.7,6.04,Active,
,KUB,KUB,,,,,,,,,,,,,,,,,,
236,RAMSSOL,RAMSSOL,0.9,0.91,0.9,+0.010,0.915,0.895,1,0.54,44791,0.31%,67,4401710,38%,-0.004,4.14,23.81,Active,
,RAMSSOL,RAMSSOL,,,,,,,,,,,,,,,,,,
8206WB,ECOWLD-WB,ECOWLD-WB,1.05,1.06,1.05,+0.010,1.06,1.05,1.06,0.54,3548,,10,173675,69%,0.024,,,Active,
,ECOWLD-WB,ECOWLD-WB,,,,,,,,,,,,,,,,,,
5001,MIECO,MIECO,0.635,0.655,0.655,-,0.655,0.635,0.75,0.545,470,,43,73055,100%,-0.002,0.15,426.43,Active,
,MIECO,MIECO,,,,,,,,,,,,,,,,,,
6,PINEAPP,PINEAPP,,,0.62,,-,-,0.74,0.55,0,,-,145925,53%,-0.007,-3.64,,Active,
,PINEAPP,PINEAPP,,,,,,,,,,,,,,,,,,
1503,GUOCO,GUOCO,0.59,0.595,0.585,+0.010,0.595,0.585,0.74,0.55,549,,28,78560,11%,-0.009,2.79,16.43,Active,
,GUOCO,GUOCO,,,,,,,,,,,,,,,,,,
5180,CLMT,CLMT,0.62,0.62,0.62,-,0.625,0.615,0.705,0.55,34469,7.50%,59,3178425,56%,-0.001,6.63,11.04,Active,
,CLMT,CLMT,,,,,,,,,,,,,,,,,,
5319,MKHOP,MKHOP,0.63,0.63,0.635,-0.005,0.63,0.625,0.74,0.555,9983,6.35%,27,551680,46%,,8.25,10.04,Active,
,MKHOP,MKHOP,,,,,,,,,,,,,,,,,,
9679,WCT,WCT,0.83,0.84,0.835,+0.005,0.84,0.825,1.08,0.555,89695,,22,6836785,55%,0.006,19.05,4.08,Active,
,WCT,WCT,,,,,,,,,,,,,,,,,,
6556,ANNJOO,ANNJOO,0.685,0.69,0.675,+0.015,0.7,0.68,0.99,0.56,4616,3.62%,40,297040,40%,-0.008,-40.54,,Active,
,ANNJOO,ANNJOO,,,,,,,,,,,,,,,,,,
6633,LHI,LHI,0.62,0.62,0.62,-,0.625,0.62,0.775,0.56,57399,4.44%,36,3415790,29%,-0.002,11.75,3.59,Active,
,LHI,LHI,,,,,,,,,,,,,,,,,,
0652IQ,HSI-CWIQ,HSI-CWIQ,0.875,0.87,0.875,-0.005,0.88,0.84,1,0.565,7592,,44,1835070,55%,0.075,,,Active,
,HSI-CWIQ,HSI-CWIQ,,,,,,,,,,,,,,,,,,
7207,SUCCESS,SUCCESS,0.625,0.625,0.63,-0.005,0.63,0.615,0.825,0.565,871,4.96%,80,106655,37%,-0.004,4.5,15.99,Active,
,SUCCESS,SUCCESS,,,,,,,,,,,,,,,,,,
6009,P&O,P&O,0.59,0.59,0.59,-,0.59,0.59,0.755,0.57,400,,100,63400,14%,-0.008,-25.96,,Active,
,P&O,P&O,,,,,,,,,,,,,,,,,,
9148,GBAY,GBAY,,,0.67,,-,-,0.68,0.57,0,,-,29575,56%,0.016,-0.22,,Active,
,GBAY,GBAY,,,,,,,,,,,,,,,,,,
291,CHB,CHB,0.995,0.965,0.99,-0.025,1.01,0.955,1.14,0.575,7289,1.35%,21,851265,33%,0.002,7.52,12.83,Active,
,CHB,CHB,,,,,,,,,,,,,,,,,,
277,CLOUDPT,CLOUDPT,0.875,0.86,0.88,-0.02,0.875,0.855,1.08,0.575,91090,2.33%,35,4349455,83%,0.021,3.82,22.32,Active,
,CLOUDPT,CLOUDPT,,,,,,,,,,,,,,,,,,
2186,KUCHAI,KUCHAI,,,0.62,,-,-,2.21,0.575,0,,-,20170,50%,0.002,-146.64,,Active,
,KUCHAI,KUCHAI,,,,,,,,,,,,,,,,,,
7113,TOPGLOV,TOPGLOV,0.595,0.585,0.585,-,0.595,0.58,1.44,0.575,285636,,57,15858045,46%,-0.011,-0.77,,Active,
,TOPGLOV,TOPGLOV,,,,,,,,,,,,,,,,,,
5278,RHONEMA,RHONEMA,0.655,0.655,0.665,-0.01,0.655,0.65,0.76,0.58,464,2.29%,84,196725,52%,0.003,5.56,11.11,Active,
,RHONEMA,RHONEMA,,,,,,,,,,,,,,,,,,
7668,BESHOM,BESHOM,0.66,0.66,0.66,-,0.66,0.65,0.91,0.58,367,6.06%,59,36110,100%,0.007,2.96,22.82,Active,
,BESHOM,BESHOM,,,,,,,,,,,,,,,,,,
0652JV,HSI-PWJV,HSI-PWJV,,,0.63,,-,-,0.99,0.585,0,,-,-,0%,,,,Active,
,HSI-PWJV,HSI-PWJV,,,,,,,,,,,,,,,,,,
0652IU,HSI-CWIU,HSI-CWIU,,,0.84,,-,-,0.84,0.59,0,,-,-,0%,,,,Active,
,HSI-CWIU,HSI-CWIU,,,,,,,,,,,,,,,,,,
1694,MENANG,MENANG,0.635,0.64,0.635,+0.005,0.64,0.635,0.755,0.59,1311,0.03%,19,153900,45%,-0.003,3.14,13.66,Active,
,MENANG,MENANG,,,,,,,,,,,,,,,,,,
5843,KPS,KPS,0.6,0.605,0.595,+0.010,0.605,0.6,0.7,0.59,55,10.74%,100,73110,50%,-0.002,13.7,4.3,Active,
,KPS,KPS,,,,,,,,,,,,,,,,,,
7115,SKBSHUT,SKBSHUT,0.905,0.92,0.9,+0.020,0.93,0.905,1.04,0.595,22200,7.07%,53,1128165,78%,0.035,16.06,6.94,Active,
,SKBSHUT,SKBSHUT,,,,,,,,,,,,,,,,,,
7132,SMISCOR,SMISCOR,,,0.675,,-,-,0.84,0.595,0,,-,8970,53%,0.002,7.38,4.97,Active,
,SMISCOR,SMISCOR,,,,,,,,,,,,,,,,,,
9792,SEG,SEG,0.615,0.62,0.615,+0.005,0.62,0.615,0.635,0.595,14210,1.61%,94,892480,37%,-0.002,0.43,149.56,Active,
,SEG,SEG,,,,,,,,,,,,,,,,,,
1619,DRBHCOM,DRBHCOM,0.995,1.01,0.995,+0.015,1.02,0.98,1.18,0.6,41912,,62,4366665,70%,0.043,1.17,18.46,Active,
,DRBHCOM,DRBHCOM,,,,,,,,,,,,,,,,,,
5006,VARIA,VARIA,,,0.67,,-,-,0.92,0.6,0,,-,18665,41%,-0.022,0.47,144.45,Active,
,VARIA,VARIA,,,,,,,,,,,,,,,,,,
5248,BAUTO,BAUTO,0.67,0.65,0.67,-0.02,0.675,0.65,2.36,0.6,41309,25.77%,19,7128190,52%,-0.014,13.35,4.54,Active,
,BAUTO,BAUTO,,,,,,,,,,,,,,,,,,
5184,CYPARK,CYPARK,0.815,0.825,0.82,+0.005,0.83,0.81,0.96,0.605,24155,,71,5211980,38%,-0.011,-4.88,50.7,Active,
,CYPARK,CYPARK,,,,,,,,,,,,,,,,,,
8982,CEPAT,CEPAT,0.675,0.69,0.675,+0.015,0.69,0.675,0.775,0.605,1481,2.90%,74,101100,60%,0.005,6.99,10.12,Active,
,CEPAT,CEPAT,,,,,,,,,,,,,,,,,,
5166,CYBERE,CYBERE,0.71,0.71,0.75,-0.04,0.71,0.71,1.02,0.61,50,,-,22685,42%,-0.033,8.54,8.24,Active,
,CYBERE,CYBERE,,,,,,,,,,,,,,,,,,
7033,HIGHTEC,HIGHTEC,0.715,0.715,0.73,-0.015,0.73,0.715,0.825,0.61,43,6.99%,72,31215,46%,-0.008,6.18,11.98,Active,
,HIGHTEC,HIGHTEC,,,,,,,,,,,,,,,,,,
8397,TNLOGIS,TNLOGIS,0.785,0.785,0.785,-,0.785,0.755,0.785,0.61,418,2.34%,27,116185,68%,0.016,7.88,9.76,Active,
,TNLOGIS,TNLOGIS,,,,,,,,,,,,,,,,,,
293,KJTS,KJTS,1.65,1.65,1.65,-,1.68,1.6,1.76,0.615,18496,0.32%,41,1457605,44%,0.025,1.23,134.49,Active,
,KJTS,KJTS,,,,,,,,,,,,,,,,,,
8273,PPHB,PPHB,0.64,0.64,0.645,-0.005,0.645,0.63,0.86,0.615,413,0.59%,85,135445,48%,-0.009,15.37,4.17,Active,
,PPHB,PPHB,,,,,,,,,,,,,,,,,,
1171,MBSB,MBSB,0.735,0.735,0.735,-,0.74,0.725,0.815,0.62,82004,8.50%,41,3678455,70%,0.005,4.95,14.86,Active,
,MBSB,MBSB,,,,,,,,,,,,,,,,,,
1368,EDGENTA,EDGENTA,0.845,0.84,0.845,-0.005,0.85,0.835,0.94,0.62,4940,4.76%,49,597155,73%,0.02,6.22,13.6,Active,
,EDGENTA,EDGENTA,,,,,,,,,,,,,,,,,,
2674,ALCOM,ALCOM,,,0.775,,-,-,0.815,0.62,0,3.87%,-,108590,52%,0.004,-2.91,,Active,
,ALCOM,ALCOM,,,,,,,,,,,,,,,,,,
5148,UEMS,UEMS,0.745,0.73,0.745,-0.015,0.75,0.73,1.19,0.62,48900,1.70%,29,7267245,35%,-0.008,2.06,36.02,Active,
,UEMS,UEMS,,,,,,,,,,,,,,,,,,
0245WA,MNHLDG-WA,MNHLDG-WA,1.53,1.59,1.53,+0.060,1.59,1.53,1.54,0.625,6037,,65,309315,78%,0.041,,,Active,
,MNHLDG-WA,MNHLDG-WA,,,,,,,,,,,,,,,,,,
338,KOPI,KOPI,1.18,1.19,1.18,+0.010,1.21,1.18,1.2,0.625,94267,,62,8964620,71%,0.064,,,Active,
,KOPI,KOPI,,,,,,,,,,,,,,,,,,
0652IJ,HSI-CWIJ,HSI-CWIJ,,,0.765,,-,-,0.825,0.625,0,,-,-,0%,,,,Active,
,HSI-CWIJ,HSI-CWIJ,,,,,,,,,,,,,,,,,,
212,SDS,SDS,0.74,0.755,0.74,+0.015,0.76,0.74,1.3,0.63,4613,1.99%,75,413425,65%,0.01,8.12,12.25,Active,
