Code,Stock,Prv Close,High,Low,Last,Vol,Status,P/E,EPS*,"MACD (26, 12)",Vol MA (20),DY*,Y-Low,Y-High,RSI (14),Open,Sector,Chg,B%,code_clean,name_clean,price_num,volume_num,instrument_type,sector_raw,sector_name,daily_change
"=""0272""",TTVHB,0.220,0.220,0.215,0.215,2519,Active,27.11,0.8,-0.004,1855085,,0.19,0.835,29%,0.22,405,-0.005,61,0272,TTVHB,0.215,1855085.0,Stock,405,Property,0.0
"=""5230""",TUNEPRO,0.315,0.315,0.300,0.315,4305,Active,86.61,0.08,,179785,,0.25,0.36,45%,0.315,110,-,15,5230,TUNEPRO,0.315,179785.0,Stock,110,Industrial & Consumer Products,0.0
"=""7079""",TWL,0.025,0.025,0.020,0.025,26810,Active,4.61,0.57,,20417360,,0.02,0.03,50%,0.025,120,-,100,7079,TWL,0.025,20417360.0,Stock,120,Industrial & Consumer Products,0.0
"=""5111""",TWRREIT,0.315,0.310,0.305,0.31,170,Active,21.13,1.47,0.002,28350,3.94%,0.26,0.32,57%,0.31,150,-0.005,59,5111,TWRREIT,0.31,28350.0,Stock,150,Industrial & Consumer Products,0.0
"=""7145""",TXCD,0.105,0.105,0.100,0.105,1605,"Active, Alert",5.24,2.0,0.002,219700,,0.08,0.105,80%,0.105,103,-,59,7145,TXCD,0.105,219700.0,Stock,103,Industrial & Consumer Products,0.0
"=""7145PA""",TXCD-PA,0.015,0.025,0.025,0.025,21,"Active, Alert",,,-0.001,49380,,0.005,0.035,50%,0.025,103,+0.010,100,7145PA,TXCD-PA,0.025,49380.0,Warrant,103,Industrial & Consumer Products,0.0
"=""7100""",UCHITEC,3.060,3.090,3.060,3.09,957,Active,12.64,24.69,-0.029,382425,9.55%,2.68,3.97,33%,3.07,102,+0.030,59,7100,UCHITEC,3.09,382425.0,Stock,102,Industrial & Consumer Products,0.0
"=""0005""",UCREST,0.065,0.070,0.065,0.065,41904,Active,9.36,0.69,-0.001,544600,,0.065,0.115,40%,0.07,405,-,19,0005,UCREST,0.065,544600.0,Stock,405,Property,0.0
"=""5148""",UEMS,0.625,0.630,0.615,0.62,41743,Active,30.59,2.06,0.001,13133690,2.00%,0.53,0.98,47%,0.625,120,-0.005,58,5148,UEMS,0.62,13133690.0,Stock,120,Industrial & Consumer Products,0.0
"=""51482A""",UEMS-C2A,0.030,0.035,0.035,0.035,2555,Active,,,,2635810,,0.025,0.06,36%,0.035,320,+0.005,-,51482A,UEMS-C2A,0.035,2635810.0,Stock,320,Technology,0.0
"=""51482B""",UEMS-C2B,0.040,0.040,0.040,0.04,1310,Active,,,-0.001,861345,,0.02,0.075,54%,0.04,320,-,23,51482B,UEMS-C2B,0.04,861345.0,Stock,320,Technology,0.0
"=""51482D""",UEMS-C2D,0.065,0.060,0.060,0.06,14176,Active,,,0.001,3095605,,0.035,0.11,48%,0.06,320,-0.005,66,51482D,UEMS-C2D,0.06,3095605.0,Stock,320,Technology,0.0
"=""51482E""",UEMS-C2E,0.065,0.065,0.065,0.065,5497,Active,,,,1469765,,0.055,0.1,42%,0.065,320,-,91,51482E,UEMS-C2E,0.065,1469765.0,Stock,320,Technology,0.0
"=""51482G""",UEMS-C2G,0.045,0.045,0.045,0.045,13998,Active,,,,-,,0.045,0.045,0%,0.045,320,-,41,51482G,UEMS-C2G,0.045,,Stock,320,Technology,0.0
"=""7133""",ULICORP,1.540,1.560,1.540,1.56,490,Active,9.72,16.06,-0.017,172295,5.13%,1.34,1.77,48%,1.54,102,+0.020,85,7133,ULICORP,1.56,172295.0,Stock,102,Industrial & Consumer Products,0.0
"=""0256""",UMC,0.305,0.300,0.300,0.3,587,Active,13.57,2.18,-0.01,266310,,0.29,0.58,48%,0.3,162,-0.005,80,0256,UMC,0.3,266310.0,Stock,162,Industrial & Consumer Products,0.0
"=""2593""",UMCCA,5.850,5.860,5.800,5.8,54,Active,12.73,46.22,-0.001,34470,3.10%,4.9,6.03,57%,5.86,125,-0.050,2,2593,UMCCA,5.8,34470.0,Stock,125,Industrial & Consumer Products,0.0
"=""7137""",UMS,1.980,2.100,2.000,2.08,48,Active,24.36,8.54,0.018,4465,4.81%,1.71,2.25,75%,2.0,102,+0.100,-,7137,UMS,2.08,4465.0,Stock,102,Industrial & Consumer Products,0.0
"=""5340""",UMSINT,4.190,4.200,4.190,4.2,390,Active,,,-0.039,319135,,3.71,5.8,55%,4.2,102,+0.010,74,5340,UMSINT,4.2,319135.0,Stock,102,Industrial & Consumer Products,0.0
"=""0257""",UNIQUE,0.420,0.420,0.385,0.41,5407,Active,15.86,2.59,-0.003,204765,5.12%,0.31,0.515,40%,0.4,102,-0.010,61,0257,UNIQUE,0.41,204765.0,Stock,102,Industrial & Consumer Products,0.0
"=""0257WA""",UNIQUE-WA,0.185,0.175,0.160,0.165,4298,Active,,,,71445,,0.13,0.24,56%,0.175,102,-0.020,38,0257WA,UNIQUE-WA,0.165,71445.0,Warrant,102,Industrial & Consumer Products,0.0
"=""5005""",UNISEM,3.070,3.060,2.990,3.05,788,Active,81.1,3.76,-0.053,827575,2.62%,1.81,3.73,28%,3.05,105,-0.020,53,5005,UNISEM,3.05,827575.0,Stock,105,Industrial & Consumer Products,0.0
"=""500550""",UNISEM-C50,0.070,0.070,0.070,0.07,300,Active,,,-0.012,1062435,,0.05,0.21,25%,0.07,305,-,50,500550,UNISEM-C50,0.07,1062435.0,Warrant,305,Technology,0.0
"=""0247""",UNITRAD,0.240,0.240,0.240,0.24,1266,Active,,-0.9,,124185,,0.16,0.275,50%,0.24,402,-,76,0247,UNITRAD,0.24,124185.0,Stock,402,Property,0.0
"=""5200""",UOADEV,1.910,1.910,1.900,1.91,1027,Active,17.21,11.27,0.009,174050,5.24%,1.65,1.95,54%,1.9,120,-,36,5200,UOADEV,1.91,174050.0,Stock,120,Industrial & Consumer Products,0.0
"=""5110""",UOAREIT,0.885,0.885,0.880,0.885,3262,Active,12.43,7.12,0.01,270785,7.85%,0.785,0.91,60%,0.88,150,-,73,5110,UOAREIT,0.885,270785.0,Stock,150,Industrial & Consumer Products,0.0
"=""7757""",UPA,0.640,0.670,0.660,0.66,100,Active,95.27,0.75,-0.008,55905,,0.605,0.75,46%,0.67,101,+0.020,-,7757,UPA,0.66,55905.0,Stock,101,Industrial & Consumer Products,0.0
"=""2089""",UTDPLT,29.620,30.180,29.460,30.18,5252,Active,67.45,133.8,-0.267,556385,5.47%,20.2,35.88,40%,29.62,125,+0.560,60,2089,UTDPLT,30.18,556385.0,Stock,125,Industrial & Consumer Products,0.0
"=""0310""",UUE,0.460,0.480,0.455,0.465,18437,Active,18.47,4.5,-0.02,986380,,0.44,0.92,24%,0.455,403,+0.005,57,0310,UUE,0.465,986380.0,Stock,403,Property,0.0
"=""0310WA""",UUE-WA,0.150,0.155,0.145,0.145,6529,Active,,,-0.007,473400,,0.135,0.24,37%,0.155,403,-0.005,43,0310WA,UUE-WA,0.145,473400.0,Warrant,403,Property,0.0
"=""5292""",UWC,4.170,4.270,4.140,4.23,9650,Active,117.57,3.68,-0.008,1983850,,1.47,4.6,41%,4.14,105,+0.060,57,5292,UWC,4.23,1983850.0,Stock,105,Industrial & Consumer Products,0.0
"=""529218""",UWC-C18,0.080,0.080,0.080,0.08,20,Active,,,-0.003,618255,,0.07,0.13,31%,0.08,305,-,50,529218,UWC-C18,0.08,618255.0,Warrant,305,Technology,0.0
"=""529219""",UWC-C19,0.195,0.200,0.190,0.19,3183,Active,,,-0.004,1206630,,0.125,0.27,41%,0.19,305,-0.005,40,529219,UWC-C19,0.19,1206630.0,Warrant,305,Technology,0.0
"=""529221""",UWC-C21,0.085,0.085,0.085,0.085,500,Active,,,-0.005,329855,,0.07,0.135,33%,0.085,305,-,-,529221,UWC-C21,0.085,329855.0,Warrant,305,Technology,0.0
"=""529222""",UWC-C22,0.095,0.100,0.095,0.095,80,Active,,,-0.004,67905,,0.08,0.145,35%,0.095,305,-,50,529222,UWC-C22,0.095,67905.0,Warrant,305,Technology,0.0
"=""529224""",UWC-C24,0.130,0.135,0.125,0.135,1914,Active,,,,-,,0.125,0.13,0%,0.125,305,+0.005,49,529224,UWC-C24,0.135,,Warrant,305,Technology,0.0
"=""7250""",UZMA,0.395,0.400,0.380,0.4,13644,Active,4.26,12.21,-0.004,1041920,5.00%,0.315,0.7,47%,0.395,161,+0.005,40,7250,UZMA,0.4,1041920.0,Stock,161,Industrial & Consumer Products,0.0
"=""5218""",VANTNRG,0.350,0.355,0.345,0.35,8006,"Active, Alert",11.75,1.03,-0.012,1278025,,0.03,0.76,38%,0.345,161,-,61,5218,VANTNRG,0.35,1278025.0,Stock,161,Industrial & Consumer Products,0.0
"=""0333""",VANZO,0.140,0.150,0.145,0.145,2010,Active,57.16,0.25,,78090,1.38%,0.13,0.185,57%,0.145,401,+0.005,91,0333,VANZO,0.145,78090.0,Stock,401,Property,0.0
"=""5006""",VARIA,0.830,0.840,0.830,0.84,520,Active,181.11,0.47,0.005,103710,,0.6,0.845,67%,0.83,103,+0.010,100,5006,VARIA,0.84,103710.0,Stock,103,Industrial & Consumer Products,0.0
"=""5243""",VELESTO,0.310,0.315,0.305,0.305,61064,Active,12.06,2.53,0.007,42823210,4.10%,0.13,0.325,43%,0.31,161,-0.005,12,5243,VELESTO,0.305,42823210.0,Stock,161,Industrial & Consumer Products,0.0
"=""524343""",VELESTO-C43,0.060,0.060,0.060,0.06,10,Active,,,0.007,126105,,0.025,0.07,56%,0.06,361,-,-,524343,VELESTO-C43,0.06,126105.0,Warrant,361,Technology,0.0
"=""7165""",VELOCITY,0.045,0.045,0.045,0.045,7450,Active,2.32,1.95,,1271755,,0.04,0.105,50%,0.045,102,-,-,7165,VELOCITY,0.045,1271755.0,Stock,102,Industrial & Consumer Products,0.0
"=""7165WB""",VELOCITY-WB,0.055,0.055,0.025,0.055,1102,Active,,,0.003,755425,,0.005,0.065,61%,0.025,102,-,55,7165WB,VELOCITY-WB,0.055,755425.0,Warrant,102,Industrial & Consumer Products,0.0
"=""0373""",VERDANT,0.215,0.225,0.195,0.225,45014,Active,,,-0.011,994645,,0.21,0.385,37%,0.21,461,+0.010,45,0373,VERDANT,0.225,994645.0,Stock,461,Property,0.0
"=""4995""",VERSATL,0.950,0.965,0.950,0.965,1110,Active,19.86,2.71,0.013,97965,,0.65,1.05,42%,0.95,101,+0.015,100,4995,VERSATL,0.965,97965.0,Stock,101,Industrial & Consumer Products,0.0
"=""0069""",VINVEST,0.025,0.025,0.025,0.025,200,Active,,0.78,-0.001,1213710,,0.02,0.06,43%,0.025,405,-,100,0069,VINVEST,0.025,1213710.0,Stock,405,Property,0.0
"=""0120WC""",VIS-WC,0.060,0.060,0.055,0.06,1235,Active,,,,44640,,0.045,0.1,50%,0.055,405,-,42,0120WC,VIS-WC,0.06,44640.0,Warrant,405,Property,0.0
"=""0097""",VITROX,4.310,4.290,4.220,4.27,4957,Active,90.41,4.78,-0.034,1945630,0.37%,2.28,4.84,32%,4.25,105,-0.040,12,0097,VITROX,4.27,1945630.0,Stock,105,Industrial & Consumer Products,0.0
"=""009715""",VITROX-C15,0.090,0.085,0.085,0.085,1100,Active,,,-0.007,794930,,0.07,0.175,30%,0.085,305,-0.005,-,009715,VITROX-C15,0.085,794930.0,Warrant,305,Technology,0.0
"=""009718""",VITROX-C18,0.100,0.095,0.095,0.095,576,Active,,,-0.008,790670,,0.08,0.17,25%,0.095,305,-0.005,50,009718,VITROX-C18,0.095,790670.0,Warrant,305,Technology,0.0
"=""7070""",VIZIONE,0.095,0.095,0.090,0.095,39,Active,27.41,0.1,-0.002,83770,,0.06,0.145,44%,0.095,103,-,100,7070,VIZIONE,0.095,83770.0,Stock,103,Industrial & Consumer Products,0.0
"=""0273""",VLB,0.465,0.470,0.460,0.47,50,Active,11.53,4.08,0.003,302305,,0.4,0.59,41%,0.465,403,+0.005,100,0273,VLB,0.47,302305.0,Stock,403,Property,0.0
"=""0232""",VOLCANO,0.320,0.320,0.240,0.32,1371,Active,42.96,0.74,-0.021,180110,,0.3,0.805,40%,0.31,402,-,50,0232,VOLCANO,0.32,180110.0,Stock,402,Property,0.0
"=""6963""",VS,0.405,0.400,0.390,0.39,249974,Active,46.71,0.95,-0.018,29505390,2.05%,0.39,1.09,26%,0.4,102,-0.015,36,6963,VS,0.39,29505390.0,Stock,102,Industrial & Consumer Products,0.0
"=""69631F""",VS-C1F,0.015,0.015,0.015,0.015,3130,Active,,,-0.005,1146615,,0.015,0.07,100%,0.015,302,-,48,69631F,VS-C1F,0.015,1146615.0,Stock,302,Technology,0.0
"=""69631G""",VS-C1G,0.050,0.035,0.035,0.035,86,Active,,,-0.007,274650,,0.05,0.12,21%,0.035,302,-0.015,-,69631G,VS-C1G,0.035,274650.0,Stock,302,Technology,0.0
"=""69631H""",VS-C1H,0.030,0.025,0.025,0.025,153,Active,,,-0.007,533540,,0.03,0.09,14%,0.025,302,-0.005,-,69631H,VS-C1H,0.025,533540.0,Stock,302,Technology,0.0
"=""69631I""",VS-C1I,0.045,0.040,0.040,0.04,10,Active,,,-0.01,37700,,0.045,0.12,100%,0.04,302,-0.005,100,69631I,VS-C1I,0.04,37700.0,Stock,302,Technology,0.0
"=""69631J""",VS-C1J,0.040,0.035,0.035,0.035,1000,Active,,,,-,,0.035,0.05,0%,0.035,302,-0.005,100,69631J,VS-C1J,0.035,,Stock,302,Technology,0.0
"=""0066""",VSOLAR,0.035,0.035,0.030,0.03,1383,Active,,-1.29,,132495,,0.03,0.06,40%,0.03,405,-0.005,-,0066,VSOLAR,0.03,132495.0,Stock,405,Property,0.0
"=""5162""",VSTECS,4.200,4.210,4.170,4.2,2009,Active,21.43,19.8,0.024,187810,1.83%,2.46,4.53,62%,4.18,105,-,33,5162,VSTECS,4.2,187810.0,Stock,105,Industrial & Consumer Products,0.0
"=""5162CE""",VSTECS-CE,0.135,0.150,0.145,0.15,1400,Active,,,,-,,0.135,0.16,0%,0.145,305,+0.015,36,5162CE,VSTECS-CE,0.15,,Warrant,305,Technology,0.0
"=""0102""",WAJA,0.045,0.040,0.040,0.04,200,"Active, Alert",10.34,0.08,-0.001,1095585,,0.035,0.07,43%,0.04,402,-0.005,-,0102,WAJA,0.04,1095585.0,Stock,402,Property,0.0
"=""5016""",WARISAN,0.830,0.900,0.900,0.9,10,Active,,-21.27,-0.043,9755,,0.72,1.6,46%,0.9,101,+0.070,-,5016,WARISAN,0.9,9755.0,Stock,101,Industrial & Consumer Products,0.0
"=""5142""",WASCO,0.885,0.900,0.880,0.89,2412,Active,4.19,19.77,0.003,1225645,2.25%,0.78,1.09,51%,0.885,161,+0.005,31,5142,WASCO,0.89,1225645.0,Stock,161,Industrial & Consumer Products,0.0
"=""8176""",WAVEFRNT,0.145,0.145,0.145,0.145,2690,Active,,-0.36,-0.014,882805,,0.14,0.385,100%,0.145,102,-,-,8176,WAVEFRNT,0.145,882805.0,Stock,102,Industrial & Consumer Products,0.0
"=""3565""",WCEHB,0.685,0.690,0.685,0.685,1743,Active,,-4.47,,685435,,0.63,0.845,29%,0.69,103,-,63,3565,WCEHB,0.685,685435.0,Stock,103,Industrial & Consumer Products,0.0
"=""3565WF""",WCEHB-WF,0.400,0.400,0.400,0.4,629,Active,,,0.001,262120,,0.33,0.535,36%,0.4,103,-,91,3565WF,WCEHB-WF,0.4,262120.0,Warrant,103,Industrial & Consumer Products,0.0
"=""9679""",WCT,0.555,0.555,0.545,0.55,33131,Active,2.67,19.05,-0.015,6306810,,0.54,0.905,40%,0.555,103,-0.005,49,9679,WCT,0.55,6306810.0,Stock,103,Industrial & Consumer Products,0.0
"=""967942""",WCT-C42,0.005,0.005,0.005,0.005,10130,Active,,,-0.008,871080,,0.005,0.17,25%,0.005,303,-,-,967942,WCT-C42,0.005,871080.0,Warrant,303,Technology,0.0
"=""967946""",WCT-C46,0.035,0.045,0.030,0.035,29919,Active,,,,-,,0.035,0.065,33%,0.045,303,-,84,967946,WCT-C46,0.035,,Warrant,303,Technology,0.0
"=""967948""",WCT-C48,0.045,0.045,0.045,0.045,29839,Active,,,,-,,0.045,0.045,0%,0.045,303,-,54,967948,WCT-C48,0.045,,Warrant,303,Technology,0.0
"=""7231""",WELLCAL,1.350,1.350,1.330,1.34,127,Active,14.32,9.36,-0.001,107060,5.97%,1.25,1.55,47%,1.35,102,-0.010,44,7231,WELLCAL,1.34,107060.0,Stock,102,Industrial & Consumer Products,0.0
"=""5325""",WELLCHIP,1.600,1.640,1.570,1.57,6097,Active,18.85,9.7,-0.006,1356275,,0.935,1.78,56%,1.6,110,-0.030,44,5325,WELLCHIP,1.57,1356275.0,Stock,110,Industrial & Consumer Products,0.0
"=""0271""",WELLS,0.665,0.665,0.655,0.66,10253,Active,37.3,1.17,,1009930,,0.645,0.69,33%,0.655,401,-0.005,100,0271,WELLS,0.66,1009930.0,Stock,401,Property,0.0
"=""0298""",WENTEL,0.260,0.260,0.250,0.25,14105,Active,19.13,1.31,-0.008,1284620,,0.21,0.36,22%,0.255,402,-0.010,46,0298,WENTEL,0.25,1284620.0,Stock,402,Property,0.0
"=""0353""",WESTRVR,0.215,0.220,0.215,0.215,21,Active,6.71,4.01,0.002,212325,,0.15,0.405,59%,0.22,402,-,100,0353,WESTRVR,0.215,212325.0,Stock,402,Property,0.0
"=""0162""",WIDAD,0.015,0.015,0.015,0.015,251,Active,,-0.3,,459570,,0.01,0.04,50%,0.015,403,-,100,0162,WIDAD,0.015,459570.0,Stock,403,Property,0.0
"=""0008""",WILLOW,0.265,0.270,0.265,0.27,985,Active,,-3.86,,167595,5.56%,0.24,0.31,44%,0.265,105,+0.005,58,0008,WILLOW,0.27,167595.0,Stock,105,Industrial & Consumer Products,0.0
"=""0336""",WINSTAR,0.555,0.565,0.565,0.565,2100,Active,23.81,2.55,0.003,223345,,0.35,0.635,50%,0.565,402,+0.010,100,0336,WINSTAR,0.565,223345.0,Stock,402,Property,0.0
"=""7050""",WONG,0.160,0.160,0.155,0.16,203,Active,,-2.8,-0.001,40460,,0.145,0.25,50%,0.155,102,-,-,7050,WONG,0.16,40460.0,Stock,102,Industrial & Consumer Products,0.0
"=""7025""",WOODLAN,0.610,0.610,0.610,0.61,100,Active,13.79,4.42,,7490,,0.505,0.7,31%,0.61,102,-,-,7025,WOODLAN,0.61,7490.0,Stock,102,Industrial & Consumer Products,0.0
"=""5246""",WPRTS,6.100,6.150,6.050,6.15,42339,Active,21.08,29.25,0.089,4606395,3.55%,4.05,6.15,55%,6.05,164,+0.050,61,5246,WPRTS,6.15,4606395.0,Stock,164,Industrial & Consumer Products,0.0
"=""524637""",WPRTS-C37,0.040,0.040,0.040,0.04,1030,Active,,,,-,,0.03,0.045,0%,0.04,364,-,70,524637,WPRTS-C37,0.04,,Warrant,364,Technology,0.0
"=""524638""",WPRTS-C38,0.215,0.220,0.215,0.22,277,Active,,,0.014,160120,,0.09,0.22,59%,0.215,364,+0.005,100,524638,WPRTS-C38,0.22,160120.0,Warrant,364,Technology,0.0
"=""524639""",WPRTS-C39,0.140,0.140,0.140,0.14,20,Active,,,0.006,112760,,0.07,0.145,53%,0.14,364,-,50,524639,WPRTS-C39,0.14,112760.0,Warrant,364,Technology,0.0
"=""524640""",WPRTS-C40,0.110,0.110,0.110,0.11,50,Active,,,0.019,247090,,0.035,0.11,64%,0.11,364,-,-,524640,WPRTS-C40,0.11,247090.0,Warrant,364,Technology,0.0
"=""524641""",WPRTS-C41,0.075,0.075,0.075,0.075,30,Active,,,,-,,0.075,0.075,0%,0.075,364,-,33,524641,WPRTS-C41,0.075,,Warrant,364,Technology,0.0
"=""0352""",WTEC,0.130,0.130,0.130,0.13,300,Active,,,-0.005,237180,,0.13,0.265,45%,0.13,402,-,-,0352,WTEC,0.13,237180.0,Stock,402,Property,0.0
"=""4243""",WTK,0.820,0.815,0.795,0.81,37435,Active,,-9.24,0.028,3876750,1.23%,0.38,0.83,75%,0.815,102,-0.010,24,4243,WTK,0.81,3876750.0,Stock,102,Industrial & Consumer Products,0.0
"=""5156""",XDL,0.010,0.010,0.010,0.01,767,Active,,-1.02,,1183990,,0.005,0.02,50%,0.01,101,-,100,5156,XDL,0.01,1183990.0,Stock,101,Industrial & Consumer Products,0.0
"=""7043""",XIN,0.195,0.195,0.195,0.195,85,Active,,-0.33,-0.001,387720,,0.19,0.275,33%,0.195,102,-,-,7043,XIN,0.195,387720.0,Stock,102,Industrial & Consumer Products,0.0
"=""5267""",XINHWA,0.145,0.145,0.145,0.145,105,Active,,-4.23,-0.003,84515,,0.135,0.2,25%,0.145,164,-,-,5267,XINHWA,0.145,84515.0,Stock,164,Industrial & Consumer Products,0.0
"=""7121""",XL,0.725,0.740,0.720,0.735,17557,Active,33.56,2.61,0.012,4197640,,0.495,0.75,71%,0.72,101,+0.010,96,7121,XL,0.735,4197640.0,Stock,101,Industrial & Consumer Products,0.0
"=""7121WB""",XL-WB,0.150,0.155,0.150,0.155,1061,Active,,,0.002,1149360,,0.06,0.16,80%,0.15,101,+0.005,86,7121WB,XL-WB,0.155,1149360.0,Warrant,101,Industrial & Consumer Products,0.0
"=""0165""",XOX,0.210,0.210,0.205,0.205,1817,Active,,-11.64,-0.01,143785,,0.2,0.605,25%,0.21,463,-0.005,1,0165,XOX,0.205,143785.0,Stock,463,Property,0.0
"=""0140""",XOXNET,0.025,0.025,0.025,0.025,206000,Active,,-0.69,,223025,,0.01,0.035,100%,0.025,401,-,6,0140,XOXNET,0.025,223025.0,Stock,401,Property,0.0
"=""0370""",XPB,0.160,0.160,0.155,0.16,5511,Active,,,-0.002,330275,,0.155,0.24,50%,0.16,402,-,36,0370,XPB,0.16,330275.0,Stock,402,Property,0.0
"=""5048""",YB,0.075,0.075,0.075,0.075,580,Active,,-22.38,-0.003,381015,,0.065,0.15,36%,0.075,102,-,78,5048,YB,0.075,381015.0,Stock,102,Industrial & Consumer Products,0.0
"=""0025""",YBS,0.210,0.210,0.200,0.205,4143,Active,,-3.57,-0.005,593360,,0.2,0.78,33%,0.205,402,-0.005,18,0025,YBS,0.205,593360.0,Stock,402,Property,0.0
"=""5300""",YENHER,0.840,0.830,0.820,0.83,201,Active,11.56,7.2,0.007,86050,3.61%,0.75,0.895,59%,0.83,101,-0.010,2,5300,YENHER,0.83,86050.0,Stock,101,Industrial & Consumer Products,0.0
"=""5300WA""",YENHER-WA,0.135,0.130,0.130,0.13,499,Active,,,0.003,26655,,0.09,0.25,42%,0.13,101,-0.005,-,5300WA,YENHER-WA,0.13,26655.0,Warrant,101,Industrial & Consumer Products,0.0
"=""0248""",YEWLEE,0.455,0.455,0.455,0.455,157810,Active,991.78,0.05,0.008,13626485,,0.37,0.69,80%,0.455,402,-,98,0248,YEWLEE,0.455,13626485.0,Stock,402,Property,0.0
"=""0248WA""",YEWLEE-WA,0.155,0.160,0.160,0.16,2096,Active,,,0.007,85840,,0.09,0.325,60%,0.16,402,+0.005,100,0248WA,YEWLEE-WA,0.16,85840.0,Warrant,402,Property,0.0
"=""0086""",YGL,0.090,0.085,0.085,0.085,2040,Active,65.72,0.08,-0.004,246260,,0.085,0.16,33%,0.085,405,-0.005,-,0086,YGL,0.085,246260.0,Stock,405,Property,0.0
"=""7293""",YINSON,2.400,2.400,2.370,2.38,9779,Active,8.04,20.6,0.007,2732650,1.68%,1.73,2.53,50%,2.38,161,-0.020,55,7293,YINSON,2.38,2732650.0,Stock,161,Industrial & Consumer Products,0.0
"=""729351""",YINSON-C51,0.050,0.050,0.050,0.05,12558,Active,,,-0.001,4957545,,0.04,0.12,40%,0.05,361,-,100,729351,YINSON-C51,0.05,4957545.0,Warrant,361,Technology,0.0
"=""729355""",YINSON-C55,0.075,0.075,0.075,0.075,1600,Active,,,,-,,0.07,0.085,40%,0.075,361,-,50,729355,YINSON-C55,0.075,,Warrant,361,Technology,0.0
"=""3158""",YNHPROP,0.250,0.250,0.245,0.25,4493,Active,,-21.51,-0.007,1097595,,0.24,0.505,33%,0.245,120,-,68,3158,YNHPROP,0.25,1097595.0,Stock,120,Industrial & Consumer Products,0.0
"=""7066""",YONGTAI,0.145,0.150,0.140,0.15,6101,Active,,-4.58,,601510,,0.12,0.24,40%,0.145,120,+0.005,64,7066,YONGTAI,0.15,601510.0,Stock,120,Industrial & Consumer Products,0.0
"=""7066WB""",YONGTAI-WB,0.030,0.030,0.030,0.03,29,Active,,,,127930,,0.02,0.105,40%,0.03,120,-,66,7066WB,YONGTAI-WB,0.03,127930.0,Warrant,120,Industrial & Consumer Products,0.0
"=""7178""",YSPSAH,2.080,2.120,2.080,2.12,55,Active,11.14,18.81,,44885,5.19%,1.98,2.33,50%,2.08,162,+0.040,-,7178,YSPSAH,2.12,44885.0,Stock,162,Industrial & Consumer Products,0.0
"=""4677""",YTL,1.980,1.990,1.950,1.96,92117,Active,6.67,16.99,-0.044,11359070,2.55%,1.68,2.82,13%,1.96,165,-0.020,53,4677,YTL,1.96,11359070.0,Stock,165,Industrial & Consumer Products,0.0
"=""46771P""",YTL-C1P,0.070,0.065,0.065,0.065,3526,Active,,,-0.016,617540,,0.07,0.345,21%,0.065,365,-0.005,34,46771P,YTL-C1P,0.065,617540.0,Stock,365,Technology,0.0
"=""46772E""",YTL-C2E,0.010,0.010,0.010,0.01,12720,Active,,,,-,,0.01,0.09,7%,0.01,365,-,61,46772E,YTL-C2E,0.01,,Stock,365,Technology,0.0
"=""46772F""",YTL-C2F,0.010,0.010,0.010,0.01,4200,Active,,,-0.01,472630,,0.01,0.13,15%,0.01,365,-,40,46772F,YTL-C2F,0.01,472630.0,Stock,365,Technology,0.0
"=""46772G""",YTL-C2G,0.030,0.030,0.030,0.03,2980,Active,,,-0.008,1544815,,0.03,0.09,19%,0.03,365,-,87,46772G,YTL-C2G,0.03,1544815.0,Stock,365,Technology,0.0
"=""46772K""",YTL-C2K,0.085,0.075,0.075,0.075,8000,Active,,,,-,,0.08,0.14,0%,0.075,365,-0.010,50,46772K,YTL-C2K,0.075,,Stock,365,Technology,0.0
"=""46772L""",YTL-C2L,0.055,0.055,0.050,0.05,24276,Active,,,,-,,0.055,0.11,0%,0.05,365,-0.005,23,46772L,YTL-C2L,0.05,,Stock,365,Technology,0.0
"=""46772M""",YTL-C2M,0.050,0.050,0.045,0.05,26600,Active,,,,-,,0.05,0.08,0%,0.045,365,-,96,46772M,YTL-C2M,0.05,,Stock,365,Technology,0.0
"=""4677HI""",YTL-HI,0.230,0.240,0.230,0.235,20688,Active,,,0.011,1924415,,0.125,0.24,81%,0.24,365,+0.005,64,4677HI,YTL-HI,0.235,1924415.0,Warrant,365,Technology,0.0
"=""6742""",YTLPOWR,3.060,3.070,3.030,3.06,96489,Active,10.54,28.87,-0.095,8382510,2.61%,2.85,4.42,18%,3.05,165,-,48,6742,YTLPOWR,3.06,8382510.0,Stock,165,Industrial & Consumer Products,0.0
"=""67421E""",YTLPOWR-C1E,0.015,0.015,0.015,0.015,3000,Active,,,-0.011,421820,,0.01,0.15,11%,0.015,365,-,50,67421E,YTLPOWR-C1E,0.015,421820.0,Stock,365,Technology,0.0
"=""67421G""",YTLPOWR-C1G,0.035,0.030,0.030,0.03,250,Active,,,-0.009,1795415,,0.03,0.1,15%,0.03,365,-0.005,40,67421G,YTLPOWR-C1G,0.03,1795415.0,Stock,365,Technology,0.0
"=""67421I""",YTLPOWR-C1I,0.050,0.050,0.050,0.05,39000,Active,,,-0.008,874460,,0.05,0.105,100%,0.05,365,-,67,67421I,YTLPOWR-C1I,0.05,874460.0,Stock,365,Technology,0.0
"=""67421J""",YTLPOWR-C1J,0.070,0.070,0.070,0.07,10000,Active,,,-0.011,1417450,,0.07,0.14,7%,0.07,365,-,-,67421J,YTLPOWR-C1J,0.07,1417450.0,Stock,365,Technology,0.0
